date,time,run_by,nruns,Item,Group,Mean,StDev,Min,Q1,Median,Q3,Max
2023-08-14,16:29,AL,10000,Offtakes,Male Combined,3690758.9663225,198118.150371286,3183864.80769448,3545833.85613519,3689893.35401651,3832942.54832018,4274781.19198497
2023-08-14,16:29,AL,10000,Culls,Neonatal Female,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Culls,Neonatal Male,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Culls,Juvenile Female,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Culls,Juvenile Male,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Culls,Adult Female,1311654.44051148,10960.5776037247,1283554.20028009,1303640.30169905,1311616.73907942,1319525.44832706,1343900.92075766
2023-08-14,16:29,AL,10000,Culls,Adult Male,812730.701462316,20422.9303629667,760384.571201268,797797.963225419,812657.49879871,827396.385777878,872814.343048173
2023-08-14,16:29,AL,10000,Culls,Overall,2124385.1419738,31383.5062710145,2043941.55518171,2101435.61608671,2124274.27216448,2146928.76421231,2216715.26380583
2023-08-14,16:29,AL,10000,Culls,Neonatal Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Culls,Juvenile Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Culls,Adult Combined,2124385.1419738,31383.5062710145,2043941.55518171,2101435.61608671,2124274.27216448,2146928.76421231,2216715.26380583
2023-08-14,16:29,AL,10000,Culls,Female Combined,1311654.44051148,10960.5776037247,1283554.20028009,1303640.30169905,1311616.73907942,1319525.44832706,1343900.92075766
2023-08-14,16:29,AL,10000,Culls,Male Combined,812730.701462316,20422.9303629667,760384.571201268,797797.963225419,812657.49879871,827396.385777878,872814.343048173
2023-08-14,16:29,AL,10000,Sum,Neonatal Female,15449083.8467588,2968471.63490565,7941005.59571022,13272076.655227,15420639.982783,17571658.3489706,24311505.1239184
2023-08-14,16:29,AL,10000,Sum,Neonatal Male,15255975.9719316,2968471.58447026,7747899.49925468,13078965.6196444,15227537.4639531,17378553.79594,24118396.8577616
2023-08-14,16:29,AL,10000,Sum,Juvenile Female,12305917.2344981,1499069.45359848,8484843.85465621,11208286.8833242,12296904.8486556,13380393.7838707,16743452.623095
2023-08-14,16:29,AL,10000,Sum,Juvenile Male,12229178.9606799,1576539.54799482,8210316.10482849,11074855.5598808,12219739.5732865,13359233.1851432,16895621.7938291
2023-08-14,16:29,AL,10000,Sum,Adult Female,7391820.43737317,465417.300362797,6201456.92168893,7051263.29226519,7389697.49278904,7725648.10491964,8764279.56143878
2023-08-14,16:29,AL,10000,Sum,Adult Male,7093437.58277843,481013.872521534,5863144.57874395,6741542.47001519,7091266.7068708,7438609.3015708,8511911.94176335
2023-08-14,16:29,AL,10000,Sum,Overall,69725414.03402,9958956.2723093,44448889.8974627,62426729.7629037,69645052.6931664,76855229.54541,99345167.9018062
2023-08-14,16:29,AL,10000,Sum,Neonatal Combined,30705059.8186904,5936943.2193728,15688905.0949649,26351042.2748714,30648177.4467362,34950212.1449106,48429901.98168
2023-08-14,16:29,AL,10000,Sum,Juvenile Combined,24535096.195178,3075609.00076781,16695159.9594847,22283137.9566677,24516644.4219422,26739626.969014,33639074.4169241
2023-08-14,16:29,AL,10000,Sum,Adult Combined,14485258.0201516,946431.160645486,12064601.5004329,13792884.7606818,14480964.1996598,15164257.4064904,17276191.5032021
2023-08-14,16:29,AL,10000,Sum,Female Combined,35146821.5186301,4932945.10797374,22627419.5092217,31531510.012226,35106853.7679306,38678267.9585765,49819237.3084522
2023-08-14,16:29,AL,10000,Sum,Male Combined,34578592.5153899,5026011.17099098,21821470.3882409,30895219.7506778,34538198.9252358,38176961.5868335,49525930.593354
2023-08-14,16:29,AL,10000,Inflow,Neonatal Female,8380590.64041891,1934435.67483176,3504394.28893842,6960517.61190928,8359255.6399608,9762390.95399073,14177032.1429702
2023-08-14,16:29,AL,10000,Inflow,Neonatal Male,8380590.64041891,1934435.67483176,3504394.28893842,6960517.61190928,8359255.6399608,9762390.95399073,14177032.1429702
2023-08-14,16:29,AL,10000,Inflow,Juvenile Female,7067093.14833293,1033833.53183299,4435742.5377027,6309834.78859305,7060212.17007049,7807746.60432166,10132397.1843382
2023-08-14,16:29,AL,10000,Inflow,Juvenile Male,6874023.49734724,1033833.64539347,4242675.65401454,6116769.62807626,6867131.60437459,7614689.19224846,9939328.47164259
2023-08-14,16:29,AL,10000,Inflow,Adult Female,5017465.32196104,445579.062700517,3878012.52891322,4691475.24565804,5015423.9738562,5337183.21421602,6331715.06810502
2023-08-14,16:29,AL,10000,Inflow,Adult Male,3972551.68916314,402589.881428317,2943267.82533108,3677998.29122958,3970661.91148375,4261407.18018375,5160304.86445837
2023-08-14,16:29,AL,10000,Inflow,Overall,39692314.9376422,6784676.43745831,22508514.3821319,34717362.4869985,39631368.4746898,44546383.9817791,59917809.8744846
2023-08-14,16:29,AL,10000,Inflow,Neonatal Combined,16761181.2808378,3868871.34966351,7008788.57787684,13921035.2238186,16718511.2799216,19524781.9079815,28354064.2859403
2023-08-14,16:29,AL,10000,Inflow,Juvenile Combined,13941116.6456802,2067667.17717487,8678418.19171724,12426601.321771,13927343.7744451,15422435.7965701,20071725.6559808
2023-08-14,16:29,AL,10000,Inflow,Adult Combined,8990017.01112417,848168.942493402,6821280.3542443,8369472.20405019,8986085.88533996,9598590.39439977,11492019.9325634
2023-08-14,16:29,AL,10000,Inflow,Female Combined,20465149.1107129,3413832.33517646,11818162.9847011,17961950.087104,20434605.5513791,22907622.3474622,30641144.3954134
2023-08-14,16:29,AL,10000,Inflow,Male Combined,19227165.8269293,3370844.10784225,10690351.3974308,16755412.3998945,19196762.9233107,21638761.6343169,29276665.4790711
2023-08-14,16:29,AL,10000,Outflow,Neonatal Female,7068493.2063399,1034045.05184433,4436611.30677179,6311432.1746384,7061480.5153866,7809261.12707111,10134472.9809483
2023-08-14,16:29,AL,10000,Outflow,Neonatal Male,6875385.33151266,1034045.00012656,4243505.21031626,6118321.13905576,6868374.6140688,7616156.57404048,9941364.71479138
2023-08-14,16:29,AL,10000,Outflow,Juvenile Female,5238824.0861652,465236.962525539,4049101.31695351,4898452.09473119,5236692.67858515,5572647.17954908,6611055.43875671
2023-08-14,16:29,AL,10000,Outflow,Juvenile Male,5355155.46333266,542706.948003859,3967640.45081396,4958085.93180458,5352607.96891192,5744543.99289477,6956293.32218652
2023-08-14,16:29,AL,10000,Outflow,Adult Female,2374355.11541214,19838.7858105607,2323444.3927757,2359859.49483417,2374285.40111329,2388589.79932373,2432564.49333376
2023-08-14,16:29,AL,10000,Outflow,Adult Male,3120885.89361529,78424.052593792,2919876.75341287,3063544.17878561,3120604.79538705,3177202.12138705,3351607.07730498
2023-08-14,16:29,AL,10000,Outflow,Overall,30033099.0963778,3174293.53612772,21940375.5153307,27709829.0192305,30013844.1986328,32308707.5353556,39427358.0273216
2023-08-14,16:29,AL,10000,Outflow,Neonatal Combined,13943878.5378526,2068090.05196194,8680116.51708805,12429753.3136942,13929855.1294554,15425417.7011116,20075837.6957397
2023-08-14,16:29,AL,10000,Outflow,Juvenile Combined,10593979.5494979,1007943.9085924,8016741.76776747,9856536.63489668,10589300.6474971,11317191.1724438,13567348.7609432
2023-08-14,16:29,AL,10000,Outflow,Adult Combined,5495241.00902743,98262.39650891,5243321.14618857,5423423.19448666,5494881.78393418,5565667.01209067,5784171.57063875
2023-08-14,16:29,AL,10000,Outflow,Female Combined,14681672.4079172,1519119.02293239,10809256.5245206,13569821.3714131,14672320.392762,15770576.624215,19178092.9130388
2023-08-14,16:29,AL,10000,Outflow,Male Combined,15351426.6884606,1655174.52565372,11131102.2930796,14139951.2496459,15341514.8351502,16538130.9111406,20249265.1142829
2023-08-14,16:29,AL,10000,Difference,Neonatal Female,1312097.43407901,900420.596927703,-932302.896706211,649214.226664142,1297924.92791844,1952726.4371992,4042559.16202188
2023-08-14,16:29,AL,10000,Difference,Neonatal Male,1505205.30890626,900420.644415524,-739193.868498057,842323.341532865,1491028.25519311,2145839.41129692,4235667.42817879
2023-08-14,16:29,AL,10000,Difference,Juvenile Female,1828269.06216774,568599.313200851,386641.220749185,1411382.69386186,1823519.49148534,2235099.42477258,3521341.74558154
2023-08-14,16:29,AL,10000,Difference,Juvenile Male,1518868.03401458,491130.053169925,275035.20320058,1158683.69627168,1514523.63546266,1870145.19935369,2983035.14945606
2023-08-14,16:29,AL,10000,Difference,Adult Female,2643110.2065489,425740.876123051,1554497.44801846,2331626.87471591,2641143.96350568,2948688.20970309,3899150.57477126
2023-08-14,16:29,AL,10000,Difference,Adult Male,851665.795547844,324165.920092225,23391.0719182121,614454.112443973,850057.116096706,1084205.0587967,1808697.78715338
2023-08-14,16:29,AL,10000,Difference,Overall,9659215.84126433,3610420.69504917,568138.86680123,7007511.37125334,9618203.88107962,12236733.8549315,20490451.8471629
2023-08-14,16:29,AL,10000,Difference,Neonatal Combined,2817302.74298527,1800841.24133295,-1671496.76520427,1491536.67659476,2788953.18311155,4098565.84849613,8278226.59020067
2023-08-14,16:29,AL,10000,Difference,Juvenile Combined,3347137.09618232,1059729.31981032,661676.423949765,2570065.32608216,3338043.126948,4105244.62412627,6504376.8950376
2023-08-14,16:29,AL,10000,Difference,Adult Combined,3494776.00209674,749906.771082475,1577929.15627988,2945998.10032293,3491207.57102007,4032923.3823091,5707848.36192464
2023-08-14,16:29,AL,10000,Difference,Female Combined,5783476.70279565,1894729.58460592,1008906.46018049,4392050.22100483,5762594.87432714,7136544.18548418,11463051.4823747
2023-08-14,16:29,AL,10000,Difference,Male Combined,3875739.13846868,1715691.44328739,-440767.593379265,2615461.15024852,3855609.00675248,5100189.66944732,9027400.36478823
2023-08-14,16:29,AL,10000,Population,Neonatal Female,4115275.43407901,900420.596927703,1870875.10329379,3452392.22666414,4101102.92791844,4755904.4371992,6845737.16202188
2023-08-14,16:29,AL,10000,Population,Neonatal Male,4092176.30890626,900420.644415524,1847777.13150194,3429294.34153286,4077999.25519311,4732810.41129692,6822638.42817879
2023-08-14,16:29,AL,10000,Population,Juvenile Female,3336632.06216774,568599.313200851,1895004.22074919,2919745.69386186,3331882.49148534,3743462.42477258,5029704.74558154
2023-08-14,16:29,AL,10000,Population,Juvenile Male,2664934.03401458,491130.053169925,1421101.20320058,2304749.69627168,2660589.63546266,3016211.19935369,4129101.14945606
2023-08-14,16:29,AL,10000,Population,Adult Female,13508108.2065489,425740.876123051,12419495.4480185,13196624.8747159,13506141.9635057,13813686.2097031,14764148.5747713
2023-08-14,16:29,AL,10000,Population,Adult Male,3907553.79554784,324165.920092225,3079279.07191821,3670342.11244397,3905945.11609671,4140093.0587967,4864585.78715338
2023-08-14,16:29,AL,10000,Population,Overall,31624679.8412643,3610420.69504917,22533602.8668012,28972975.3712533,31583667.8810796,34202197.8549315,42455915.8471629
2023-08-14,16:29,AL,10000,Population,Neonatal Combined,8207451.74298527,1800841.24133295,3718652.23479573,6881685.67659476,8179102.18311155,9488714.84849613,13668375.5902007
2023-08-14,16:29,AL,10000,Population,Juvenile Combined,6001566.09618232,1059729.31981032,3316105.42394977,5224494.32608216,5992472.126948,6759673.62412627,9158805.8950376
2023-08-14,16:29,AL,10000,Population,Adult Combined,17415662.0020967,749906.771082475,15498815.1562799,16866884.1003229,17412093.5710201,17953809.3823091,19628734.3619246
2023-08-14,16:29,AL,10000,Population,Female Combined,20960015.7027957,1894729.58460592,16185445.4601805,19568589.2210048,20939133.8743271,22313083.1854842,26639590.4823747
2023-08-14,16:29,AL,10000,Population,Male Combined,10664664.1384687,1715691.44328739,6348157.40662074,9404386.15024852,10644534.0067525,11889114.6694473,15816325.3647882
2023-08-14,16:29,AL,10000,Num Offtake,Neonatal Female,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Num Offtake,Neonatal Male,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Num Offtake,Juvenile Female,221358.764204163,19657.8998250228,171088.788040289,206976.849073149,221268.70472895,235463.96533306,279340.370651692
2023-08-14,16:29,AL,10000,Num Offtake,Juvenile Male,1382603.77416952,140117.066575542,1024372.62548288,1280087.640575,1381946.05742817,1483136.81271101,1795988.45772816
2023-08-14,16:29,AL,10000,Num Offtake,Adult Female,1062440.0968143,8878.06785901697,1039678.90222687,1055948.64437623,1062409.55865433,1068815.61314492,1088559.7458137
2023-08-14,16:29,AL,10000,Num Offtake,Adult Male,3120885.89361529,78424.052593792,2919876.75341287,3063544.17878561,3120604.79538705,3177202.12138705,3351607.07730498
2023-08-14,16:29,AL,10000,Num Offtake,Overall,5787288.52880328,247077.032253883,5155021.11263952,5606550.62736049,5786229.14397044,5964624.12596301,6515495.65149854
2023-08-14,16:29,AL,10000,Num Offtake,Neonatal Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Num Offtake,Juvenile Combined,1603962.53837369,159774.96626726,1195461.41352317,1487064.4308465,1603214.76215712,1718600.77804407,2075328.82837985
2023-08-14,16:29,AL,10000,Num Offtake,Adult Combined,4183325.99042959,87302.118556819,3959559.69911636,4119486.19651399,4183014.38181332,4246023.34791894,4440166.82311869
2023-08-14,16:29,AL,10000,Num Offtake,Female Combined,1283798.86101847,28535.9607987223,1210770.3731488,1262922.76027488,1283678.29115522,1304285.19186495,1367900.1164654
2023-08-14,16:29,AL,10000,Num Offtake,Male Combined,4503489.66778482,218541.072057298,3944249.37889575,4343631.81936061,4502550.85281522,4660338.93409806,5147595.53503314
2023-08-14,16:29,AL,10000,Cml Pop Growth,Neonatal Female,1312097.43407901,900420.596927703,-932302.896706211,649214.226664142,1297924.92791844,1952726.4371992,4042559.16202188
2023-08-14,16:29,AL,10000,Cml Pop Growth,Neonatal Male,1505205.30890626,900420.644415524,-739193.868498057,842323.341532865,1491028.25519311,2145839.41129692,4235667.42817879
2023-08-14,16:29,AL,10000,Cml Pop Growth,Juvenile Female,1828269.06216774,568599.313200851,386641.220749185,1411382.69386186,1823519.49148534,2235099.42477258,3521341.74558154
2023-08-14,16:29,AL,10000,Cml Pop Growth,Juvenile Male,1518868.03401458,491130.053169925,275035.20320058,1158683.69627168,1514523.63546266,1870145.19935369,2983035.14945606
2023-08-14,16:29,AL,10000,Cml Pop Growth,Adult Female,2643110.2065489,425740.876123051,1554497.44801846,2331626.87471591,2641143.96350568,2948688.20970309,3899150.57477126
2023-08-14,16:29,AL,10000,Cml Pop Growth,Adult Male,851665.795547844,324165.920092225,23391.0719182121,614454.112443973,850057.116096706,1084205.0587967,1808697.78715338
2023-08-14,16:29,AL,10000,Cml Pop Growth,Overall,9659215.84126433,3610420.69504917,568138.86680123,7007511.37125334,9618203.88107962,12236733.8549315,20490451.8471629
2023-08-14,16:29,AL,10000,Cml Pop Growth,Neonatal Combined,2817302.74298527,1800841.24133295,-1671496.76520427,1491536.67659476,2788953.18311155,4098565.84849613,8278226.59020067
2023-08-14,16:29,AL,10000,Cml Pop Growth,Juvenile Combined,3347137.09618232,1059729.31981032,661676.423949765,2570065.32608216,3338043.126948,4105244.62412627,6504376.8950376
2023-08-14,16:29,AL,10000,Cml Pop Growth,Adult Combined,3494776.00209674,749906.771082475,1577929.15627988,2945998.10032293,3491207.57102007,4032923.3823091,5707848.36192464
2023-08-14,16:29,AL,10000,Cml Pop Growth,Female Combined,5783476.70279565,1894729.58460592,1008906.46018049,4392050.22100483,5762594.87432714,7136544.18548418,11463051.4823747
2023-08-14,16:29,AL,10000,Cml Pop Growth,Male Combined,3875739.13846868,1715691.44328739,-440767.593379265,2615461.15024852,3855609.00675248,5100189.66944732,9027400.36478823
2023-08-14,16:29,AL,10000,Total Number Increase,Neonatal Female,1312097.43407901,900420.596927703,-932302.896706211,649214.226664142,1297924.92791844,1952726.4371992,4042559.16202188
2023-08-14,16:29,AL,10000,Total Number Increase,Neonatal Male,1505205.30890626,900420.644415524,-739193.868498057,842323.341532865,1491028.25519311,2145839.41129692,4235667.42817879
2023-08-14,16:29,AL,10000,Total Number Increase,Juvenile Female,2049627.8263719,588257.00926812,557730.008789474,1618359.54293501,2044788.19621429,2470563.39010564,3800682.11623323
2023-08-14,16:29,AL,10000,Total Number Increase,Juvenile Male,2901471.8081841,631245.700780664,1299407.82868346,2438771.33684668,2896469.69289083,3353282.0120647,4779023.60718422
2023-08-14,16:29,AL,10000,Total Number Increase,Adult Female,3705550.3033632,434618.934964163,2594176.35024533,3387578.40847484,3703552.34684249,4017506.89074597,4987710.32058496
2023-08-14,16:29,AL,10000,Total Number Increase,Adult Male,3972551.68916314,402589.881428317,2943267.82533108,3677998.29122958,3970661.91148375,4261407.18018375,5160304.86445837
2023-08-14,16:29,AL,10000,Total Number Increase,Overall,15446504.3700676,3857488.99876831,5723159.97944075,12614061.9986138,15404433.0250501,18201357.9808945,27005947.4986614
2023-08-14,16:29,AL,10000,Total Number Increase,Neonatal Combined,2817302.74298527,1800841.24133295,-1671496.76520427,1491536.67659476,2788953.18311155,4098565.84849613,8278226.59020067
2023-08-14,16:29,AL,10000,Total Number Increase,Juvenile Combined,4951099.634556,1219502.68764226,1857137.83747293,4057129.14688385,4941257.88910512,5823845.40217034,8579705.72341745
2023-08-14,16:29,AL,10000,Total Number Increase,Adult Combined,7678101.99252634,837208.802422247,5537495.50132897,7065476.95998554,7674221.95283339,8278946.73022804,10148015.1850433
2023-08-14,16:29,AL,10000,Total Number Increase,Female Combined,7067275.56381412,1923264.57121263,2219678.19392427,5654969.02900471,7046273.16548236,8440829.37734913,12830951.5988401
2023-08-14,16:29,AL,10000,Total Number Increase,Male Combined,8379228.8062535,1934224.43200934,3503481.78551648,6959092.96960913,8358159.8595677,9760528.60354538,14174995.8998214
2023-08-14,16:29,AL,10000,Total Mortality,Neonatal Female,1400.05800696287,796.107358417294,254.873618792749,785.581689950508,1219.96458333523,1848.66677899855,5344.25012553399
2023-08-14,16:29,AL,10000,Total Mortality,Neonatal Male,1361.83416541529,776.34437847195,245.002734157561,762.202788915134,1186.54453423809,1796.81764092224,5236.19163032905
2023-08-14,16:29,AL,10000,Total Mortality,Juvenile Female,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Total Mortality,Juvenile Male,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Total Mortality,Adult Female,260.57808634922,161.750646342885,52.9431584375615,130.974883177752,223.74289324433,352.875817865515,959.349956476243
2023-08-14,16:29,AL,10000,Total Mortality,Adult Male,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Total Mortality,Overall,3022.47025872738,1578.97502426494,642.752144925382,1814.20933289567,2664.72208171003,3909.60860823453,10656.4421889538
2023-08-14,16:29,AL,10000,Total Mortality,Neonatal Combined,2761.89217237816,1572.43978013431,499.876352950311,1547.25749154154,2406.78073624997,3647.45568883828,10580.441755863
2023-08-14,16:29,AL,10000,Total Mortality,Juvenile Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Total Mortality,Adult Combined,260.57808634922,161.750646342885,52.9431584375615,130.974883177752,223.74289324433,352.875817865515,959.349956476243
2023-08-14,16:29,AL,10000,Total Mortality,Female Combined,1660.63609331209,810.629208578016,353.214990835873,1043.75079852349,1488.71720240599,2116.20470751472,5644.66099807409
2023-08-14,16:29,AL,10000,Total Mortality,Male Combined,1361.83416541529,776.34437847195,245.002734157561,762.202788915134,1186.54453423809,1796.81764092224,5236.19163032905
