date,time,run_by,nruns,Item,Group,Mean,StDev,Min,Q1,Median,Q3,Max
2023-08-14,16:29,AL,10000,Cml Pop Growth,Neonatal Male,3125954.03658469,1792302.98167352,57164.1394063296,1795867.06703649,2793873.76176972,4063053.58464618,11828179.0922713
2023-08-14,16:29,AL,10000,Cml Pop Growth,Juvenile Female,2083943.96853816,1125484.0113286,108160.227172619,1245006.6745429,1885293.36414432,2687731.35771959,7358755.81745334
2023-08-14,16:29,AL,10000,Cml Pop Growth,Juvenile Male,2212841.76113621,998100.507654249,462954.347272104,1469024.5127952,2036210.03556814,2747577.37546874,6899540.08071305
2023-08-14,16:29,AL,10000,Cml Pop Growth,Adult Female,3171762.35410231,826436.334502004,1703361.90129261,2554452.60719697,3029502.6147569,3620644.86508778,6975928.38423434
2023-08-14,16:29,AL,10000,Cml Pop Growth,Adult Male,1550647.95864848,658978.215501676,380766.195961278,1058492.28984953,1437011.87195311,1908266.89945107,4587851.21127109
2023-08-14,16:29,AL,10000,Cml Pop Growth,Overall,15271104.1155946,7193259.08592129,2769570.95051127,9918710.21845758,13975765.4099619,19090327.6670195,49478433.6782144
2023-08-14,16:29,AL,10000,Cml Pop Growth,Neonatal Combined,6251908.07316939,3584605.96334705,114328.278812659,3591734.13407298,5587747.52353943,8126107.16929236,23656358.1845426
2023-08-14,16:29,AL,10000,Cml Pop Growth,Juvenile Combined,4296785.72967438,2123584.33273038,571114.574444724,2714031.1873381,3921503.39971246,5435308.73318833,14258295.8981664
2023-08-14,16:29,AL,10000,Cml Pop Growth,Adult Combined,4722410.3127508,1485414.49441815,2084128.09725389,3612944.8970465,4466514.48671,5528911.76453885,11563779.5955054
2023-08-14,16:29,AL,10000,Cml Pop Growth,Female Combined,8381660.35922517,3744036.0081067,1868686.26787156,5595326.34877636,7708669.74067093,10371429.8074536,26162863.293959
2023-08-14,16:29,AL,10000,Cml Pop Growth,Male Combined,6889443.75636939,3449224.43944606,900884.682639712,4323383.86968122,6267095.66929097,8718897.85956598,23315570.3842555
2023-08-14,16:29,AL,10000,Total Number Increase,Neonatal Female,3125954.03658469,1792302.98167352,57164.1394063296,1795867.06703649,2793873.76176972,4063053.58464618,11828179.0922713
2023-08-14,16:29,AL,10000,Total Number Increase,Neonatal Male,3125954.03658469,1792302.98167352,57164.1394063296,1795867.06703649,2793873.76176972,4063053.58464618,11828179.0922713
2023-08-14,16:29,AL,10000,Total Number Increase,Juvenile Female,2193238.48816941,1142585.27217259,187064.819436522,1341526.67996348,1991644.80624844,2806315.95268064,7546756.94625377
2023-08-14,16:29,AL,10000,Total Number Increase,Juvenile Male,3370466.2739872,1210602.70579842,1243050.27093122,2467918.73193949,3157242.99343378,4020610.01154852,9035574.56299791
2023-08-14,16:29,AL,10000,Total Number Increase,Adult Female,3778723.31431228,834021.017944311,2296797.47209033,3155744.63585838,3635168.06811113,4231740.86351956,7617609.34017798
2023-08-14,16:29,AL,10000,Total Number Increase,Adult Male,4287498.19574439,787069.198424545,2889244.16170042,3699608.21905296,4151973.91802088,4714935.68918438,7911238.82327728
2023-08-14,16:29,AL,10000,Total Number Increase,Overall,19881834.3453827,7558505.73544088,6730485.00297114,14256532.4008873,18523777.3093537,23899709.6862255,55767537.8572496
2023-08-14,16:29,AL,10000,Total Number Increase,Neonatal Combined,6251908.07316939,3584605.96334705,114328.278812659,3591734.13407298,5587747.52353943,8126107.16929236,23656358.1845426
2023-08-14,16:29,AL,10000,Total Number Increase,Juvenile Combined,5563704.7621566,2353187.88829424,1430115.09036774,3809445.41190298,5148887.79968222,6826925.96422916,16582331.5092517
2023-08-14,16:29,AL,10000,Total Number Increase,Adult Combined,8066221.51005666,1621090.21367038,5186041.63379075,6855352.85491134,7787141.98613201,8946676.55270394,15528848.1634553
2023-08-14,16:29,AL,10000,Total Number Increase,Female Combined,9097915.83906638,3768719.90461152,2541026.43093318,6293138.38285835,8420686.63612929,11101110.4008464,26992545.3787031
2023-08-14,16:29,AL,10000,Total Number Increase,Male Combined,10783918.5063163,3789785.83832994,4189458.57203796,7963394.01802894,10103090.6732244,12798599.2853791,28774992.4785465
2023-08-14,16:29,AL,10000,Total Mortality,Neonatal Female,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Total Mortality,Neonatal Male,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Total Mortality,Juvenile Female,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Total Mortality,Juvenile Male,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Total Mortality,Adult Female,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Total Mortality,Adult Male,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Total Mortality,Overall,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Total Mortality,Neonatal Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Total Mortality,Juvenile Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Total Mortality,Adult Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Total Mortality,Female Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Total Mortality,Male Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Population Liveweight (kg),Neonatal Female,69839364.4590702,28615580.6974786,20687705.0925549,48940779.1856518,64686969.7471411,84193670.0405792,229606952.179691
2023-08-14,16:29,AL,10000,Population Liveweight (kg),Neonatal Male,73350373.0087276,30898503.8032659,19777629.8517085,51021237.7211234,67023940.5191825,88515949.4149781,296130687.822035
2023-08-14,16:29,AL,10000,Population Liveweight (kg),Juvenile Female,86515966.4436294,27509348.9635077,32308616.9493862,66564021.7659862,81485292.389637,101271594.428735,231491733.520211
2023-08-14,16:29,AL,10000,Population Liveweight (kg),Juvenile Male,76766228.7827296,25317718.0340479,25439470.8419115,58608487.3161234,72114914.4985557,90156007.8507431,218517521.621021
2023-08-14,16:29,AL,10000,Population Liveweight (kg),Adult Female,525314337.559512,61621271.544365,347407326.849091,480648701.552331,526091623.427447,567984688.205263,729549277.80584
2023-08-14,16:29,AL,10000,Population Liveweight (kg),Adult Male,154462512.286378,31312374.120825,74548012.1014871,132359527.57133,151478218.257934,173402091.75758,309758751.989847
2023-08-14,16:29,AL,10000,Population Liveweight (kg),Overall,986248782.540047,158701864.182107,623624336.942685,872757766.91804,962452772.340988,1073475709.44218,1863090803.24022
