date,time,run_by,nruns,Item,Group,Mean,StDev,Min,Q1,Median,Q3,Max
2023-08-14,16:29,AL,10000,Offtakes,Juvenile Female,107568.366124964,15984.486248774,78298.0830011754,95892.8147847366,104917.486369825,116469.857249465,223609.880331911
2023-08-14,16:29,AL,10000,Offtakes,Juvenile Male,1137285.73395139,198629.919139076,774560.668127648,991943.136002344,1104382.02466141,1247685.4402929,2580091.7776222
2023-08-14,16:29,AL,10000,Offtakes,Adult Female,603995.390219253,7192.88773414985,589290.280813685,598738.370289149,602881.558482496,607982.484755046,655816.654389578
2023-08-14,16:29,AL,10000,Offtakes,Adult Male,1860077.76533184,82002.2283211506,1708474.44729717,1799984.0233645,1846496.79123395,1905629.73463566,2449542.69618801
2023-08-14,16:29,AL,10000,Offtakes,Overall,3708927.25562744,303720.299326146,3153676.05366767,3486318.48428514,3658943.16771334,3878253.27573144,5909061.00853169
2023-08-14,16:29,AL,10000,Offtakes,Neonatal Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Offtakes,Juvenile Combined,1244854.10007635,214614.33755654,852858.751128823,1087859.17750253,1209290.55251973,1364151.29691412,2803701.65795411
2023-08-14,16:29,AL,10000,Offtakes,Adult Combined,2464073.15555109,89115.3544066924,2298068.37499123,2398721.86062073,2449377.13406739,2513455.62111264,3105359.35057758
2023-08-14,16:29,AL,10000,Offtakes,Female Combined,711563.756344217,23118.7906382241,668254.199005543,694630.331253905,707781.046318987,724373.231784962,879426.534721489
2023-08-14,16:29,AL,10000,Offtakes,Male Combined,2997363.49928323,280626.333353297,2484063.12957099,2791757.94383823,2950992.10029761,3153791.51491917,5029634.4738102
2023-08-14,16:29,AL,10000,Culls,Neonatal Female,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Culls,Neonatal Male,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Culls,Juvenile Female,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Culls,Juvenile Male,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Culls,Adult Female,1677764.97283126,19980.2437059718,1636917.44670468,1663162.13969208,1674670.99578471,1688840.23543068,1821712.92885994
2023-08-14,16:29,AL,10000,Culls,Adult Male,861147.113579554,37963.9945931252,790960.392267206,833325.936742824,854859.625571272,882235.988257248,1134047.54453148
2023-08-14,16:29,AL,10000,Culls,Overall,2538912.08641081,57786.1982614448,2428721.3025285,2496422.29368039,2529520.04950723,2570938.94879847,2955760.47339142
2023-08-14,16:29,AL,10000,Culls,Neonatal Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Culls,Juvenile Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Culls,Adult Combined,2538912.08641081,57786.1982614448,2428721.3025285,2496422.29368039,2529520.04950723,2570938.94879847,2955760.47339142
2023-08-14,16:29,AL,10000,Culls,Female Combined,1677764.97283126,19980.2437059718,1636917.44670468,1663162.13969208,1674670.99578471,1688840.23543068,1821712.92885994
2023-08-14,16:29,AL,10000,Culls,Male Combined,861147.113579554,37963.9945931252,790960.392267206,833325.936742824,854859.625571272,882235.988257248,1134047.54453148
2023-08-14,16:29,AL,10000,Sum,Neonatal Female,18036222.9449116,5422753.6469878,8314732.16381706,14075392.1337845,17110438.5696163,20995462.3746644,58864852.0897172
2023-08-14,16:29,AL,10000,Sum,Neonatal Male,18036222.9449116,5422753.6469878,8314732.16381706,14075392.1337845,17110438.5696163,20995462.3746644,58864852.0897172
2023-08-14,16:29,AL,10000,Sum,Juvenile Female,13014786.4310482,2689076.65001602,8124871.88509049,11047458.090553,12566906.8358571,14495090.3167776,32756320.2475773
2023-08-14,16:29,AL,10000,Sum,Juvenile Male,12870314.2211655,2807660.77792451,7764865.4724278,10815569.4215368,12402320.4381727,14417294.1769395,33478676.1785093
2023-08-14,16:29,AL,10000,Sum,Adult Female,7788008.38125673,829075.216429614,6201345.77988408,7185133.11337884,7651651.62127219,8243074.70957392,13746786.3562411
2023-08-14,16:29,AL,10000,Sum,Adult Male,6945591.10916928,856005.929991141,5381300.95008248,6319589.25500365,6804049.06293792,7423308.75570756,13155879.5045699
2023-08-14,16:29,AL,10000,Sum,Overall,76691146.0324629,18024672.2778362,44215107.4009386,63526011.7258646,73650618.7926137,86578533.001953,210867366.466332
2023-08-14,16:29,AL,10000,Sum,Neonatal Combined,36072445.8898232,10845507.2939756,16629464.3276341,28150784.2675691,34220877.1392327,41990924.7493287,117729704.179434
2023-08-14,16:29,AL,10000,Sum,Juvenile Combined,25885100.6522137,5496736.55524276,15889737.3575183,21862972.9103649,24968451.4354998,28911935.7146272,66234996.4260866
2023-08-14,16:29,AL,10000,Sum,Adult Combined,14733599.490426,1683937.735808,11582646.7299666,13504134.6029602,14454837.3860687,15668112.0537627,26902665.860811
2023-08-14,16:29,AL,10000,Sum,Female Combined,38839017.7572166,8938561.30593657,22692506.4638464,32310801.0355663,37316043.0833213,43751942.8882785,105367958.693536
2023-08-14,16:29,AL,10000,Sum,Male Combined,37852128.2752463,9086215.37868459,21482631.4809147,31212841.2815691,36310682.3957141,42838683.9232287,105499407.772796
2023-08-14,16:29,AL,10000,Inflow,Neonatal Female,10498845.0063016,3543736.72648349,4175904.7856975,7912783.35871197,9885728.93722835,12426723.7343678,37530506.6857597
2023-08-14,16:29,AL,10000,Inflow,Neonatal Male,10498845.0063016,3543736.72648349,4175904.7856975,7912783.35871197,9885728.93722835,12426723.7343678,37530506.6857597
2023-08-14,16:29,AL,10000,Inflow,Juvenile Female,7492131.45717889,1868032.69583418,4103246.15435198,6126081.48100625,7178823.64257655,8521654.89371498,21286648.5893375
2023-08-14,16:29,AL,10000,Inflow,Juvenile Male,7492131.45717889,1868032.69583418,4103246.15435198,6126081.48100625,7178823.64257655,8521654.89371498,21286648.5893375
2023-08-14,16:29,AL,10000,Inflow,Adult Female,5378418.30624821,799224.312438701,3914904.15005877,4794640.73923683,5245874.31849127,5823492.86247325,11180494.0165956
2023-08-14,16:29,AL,10000,Inflow,Adult Male,4212169.38500515,735666.36718176,2868743.21528758,3673863.46667535,4090303.79504227,4621057.18627002,9555895.4726748
2023-08-14,16:29,AL,10000,Inflow,Overall,45572540.6182144,12358121.582038,23360941.8145921,36547675.6926994,43455405.9931269,52352279.0223001,138370700.039465
2023-08-14,16:29,AL,10000,Inflow,Neonatal Combined,20997690.0126033,7087473.45296698,8351809.57139499,15825566.7174239,19771457.8744567,24853447.4687355,75061013.3715194
2023-08-14,16:29,AL,10000,Inflow,Juvenile Combined,14984262.9143578,3736065.39166836,8206492.30870395,12252162.9620125,14357647.2851531,17043309.78743,42573297.1786749
2023-08-14,16:29,AL,10000,Inflow,Adult Combined,9590587.69125336,1534888.92324225,6783647.36534635,8469023.0213583,9336206.628555,10444959.1437015,20736389.4892704
2023-08-14,16:29,AL,10000,Inflow,Female Combined,23369394.7697287,6210826.29257888,12205813.1981768,18833840.6150097,22304839.8308597,26777371.9226811,69997649.2916927
2023-08-14,16:29,AL,10000,Inflow,Male Combined,22203145.8484857,6147295.64798028,11155128.6164153,17713914.521621,21150527.9055368,25574134.1765497,68373050.747772
2023-08-14,16:29,AL,10000,Outflow,Neonatal Female,7537377.93860995,1879097.75177245,4137218.26647711,6166606.92588693,7222516.44208218,8568345.86963655,21334345.4039574
2023-08-14,16:29,AL,10000,Outflow,Neonatal Male,7537377.93860995,1879097.75177245,4137218.26647711,6166606.92588693,7222516.44208218,8568345.86963655,21334345.4039574
2023-08-14,16:29,AL,10000,Outflow,Juvenile Female,5522654.97386936,821090.113821881,4021625.73073851,4920711.41202197,5387607.29424937,5977763.71946854,11469671.6582398
2023-08-14,16:29,AL,10000,Outflow,Juvenile Male,5378182.76398657,939651.650374974,3661619.31807583,4689339.89294946,5223024.02921181,5897922.64524453,12192027.5891718
2023-08-14,16:29,AL,10000,Outflow,Adult Female,2409590.07500852,66806.8179799647,2267338.14755112,2359060.63779378,2401967.17424189,2453142.94289846,2693373.85493229
2023-08-14,16:29,AL,10000,Outflow,Adult Male,2733421.72416413,120408.777072007,2512420.38510204,2645437.78378788,2713904.76375335,2800667.02746156,3599984.03189514
2023-08-14,16:29,AL,10000,Outflow,Overall,31118605.4142485,5666974.62017774,20788067.3304429,26970847.7955893,30170623.8171838,34239591.4448024,72496666.4268672
2023-08-14,16:29,AL,10000,Outflow,Neonatal Combined,15074755.8772199,3758195.50354489,8274436.53295423,12333213.8517739,14445032.8841644,17136691.7392731,42668690.8079149
2023-08-14,16:29,AL,10000,Outflow,Juvenile Combined,10900837.7378559,1760737.51841806,7683245.04881434,9610363.30067293,10611124.4333532,11876151.5704079,23661699.2474117
2023-08-14,16:29,AL,10000,Outflow,Adult Combined,5143011.79917265,160035.516716489,4793338.30958139,5028109.34839134,5121711.20755831,5235180.1938713,6166276.37154065
2023-08-14,16:29,AL,10000,Outflow,Female Combined,15469622.9874878,2728331.8466613,10452345.1737107,13469737.504219,15010479.7975171,16965841.6183411,35370309.4018428
2023-08-14,16:29,AL,10000,Outflow,Male Combined,15648982.4267607,2938996.11510763,10319704.2177851,13499237.3010786,15159822.1066054,17270228.9552867,37126357.0250244
2023-08-14,16:29,AL,10000,Difference,Neonatal Female,2961467.06769169,1664902.27303853,28870.1378847177,1749242.796854,2664432.7641612,3856087.18505111,16196161.2818023
2023-08-14,16:29,AL,10000,Difference,Neonatal Male,2961467.06769169,1664902.27303853,28870.1378847177,1749242.796854,2664432.7641612,3856087.18505111,16196161.2818023
2023-08-14,16:29,AL,10000,Difference,Juvenile Female,1969476.48330954,1047061.13755679,81140.7667248417,1205419.53075366,1792206.5099833,2545244.58366859,9816976.93109762
2023-08-14,16:29,AL,10000,Difference,Juvenile Male,2113948.69319233,928452.319518999,441626.83627615,1436469.60429524,1955916.29736507,2623298.62532185,9094621.00016562
2023-08-14,16:29,AL,10000,Difference,Adult Female,2968828.2312397,774002.319470451,1490399.74057103,2399247.40762464,2842954.80489894,3396381.65670319,8614201.67695006
2023-08-14,16:29,AL,10000,Difference,Adult Male,1478747.66084101,615353.884051102,354560.034813704,1028214.4466698,1376372.01819382,1819852.30049374,5955911.44077966
2023-08-14,16:29,AL,10000,Difference,Overall,14453935.2039659,6692288.84918676,2456967.0093053,9578134.53137114,13296663.546647,18085480.1752671,65874033.6125975
2023-08-14,16:29,AL,10000,Difference,Neonatal Combined,5922934.13538338,3329804.54607705,57740.2757694353,3498485.59370799,5328865.52832241,7712174.37010223,32392322.5636045
2023-08-14,16:29,AL,10000,Difference,Juvenile Combined,4083425.17650186,1975512.51107958,523247.259889613,2641463.38170219,3748014.26677549,5168605.60084543,18911597.9312632
2023-08-14,16:29,AL,10000,Difference,Adult Combined,4447575.89208071,1388288.31606653,1844959.77538474,3429528.74666122,4220239.09996334,5215671.85670522,14570113.1177297
2023-08-14,16:29,AL,10000,Difference,Female Combined,7899771.78224092,3484026.05963339,1620212.85980521,5361547.95345992,7303794.65414343,9791727.75259151,34627339.88985
2023-08-14,16:29,AL,10000,Difference,Male Combined,6554163.42172503,3208515.85452617,827625.751915828,4215403.95057011,5995928.79766448,8298375.95398297,31246693.7227475
2023-08-14,16:29,AL,10000,Population,Neonatal Female,5032289.06769169,1664902.27303853,2099692.13788472,3820064.796854,4735254.7641612,5926909.18505111,18266983.2818023
2023-08-14,16:29,AL,10000,Population,Neonatal Male,5032289.06769169,1664902.27303853,2099692.13788472,3820064.796854,4735254.7641612,5926909.18505111,18266983.2818023
2023-08-14,16:29,AL,10000,Population,Juvenile Female,3885447.48330954,1047061.13755679,1997111.76672484,3121390.53075366,3708177.5099833,4461215.58366859,11732947.9310976
2023-08-14,16:29,AL,10000,Population,Juvenile Male,3261334.69319233,928452.319518999,1589012.83627615,2583855.60429524,3103302.29736507,3770684.62532185,10242007.0001656
2023-08-14,16:29,AL,10000,Population,Adult Female,17018457.2312397,774002.319470452,15540028.740571,16448876.4076246,16892583.8048989,17446010.6567032,22663830.6769501
2023-08-14,16:29,AL,10000,Population,Adult Male,4527462.66084101,615353.884051102,3403275.0348137,4076929.4466698,4425087.01819382,4868567.30049374,9004626.44077966
2023-08-14,16:29,AL,10000,Population,Overall,38757280.203966,6692288.84918676,26760312.0093053,33881479.5313711,37600008.546647,42388825.1752671,90177378.6125975
2023-08-14,16:29,AL,10000,Population,Neonatal Combined,10064578.1353834,3329804.54607705,4199384.27576944,7640129.59370799,9470509.52832241,11853818.3701022,36533966.5636045
2023-08-14,16:29,AL,10000,Population,Juvenile Combined,7146782.17650186,1975512.51107958,3586604.25988961,5704820.3817022,6811371.26677549,8231962.60084543,21974954.9312632
2023-08-14,16:29,AL,10000,Population,Adult Combined,21545919.8920807,1388288.31606653,18943303.7753847,20527872.7466612,21318583.0999633,22314015.8567052,31668457.1177297
2023-08-14,16:29,AL,10000,Population,Female Combined,25936193.7822409,3484026.05963339,19656634.8598052,23397969.9534599,25340216.6541434,27828149.7525915,52663761.88985
2023-08-14,16:29,AL,10000,Population,Male Combined,12821086.421725,3208515.85452617,7094548.75191583,10482326.9505701,12262851.7976645,14565298.953983,37513616.7227475
2023-08-14,16:29,AL,10000,Num Offtake,Neonatal Female,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Num Offtake,Neonatal Male,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Num Offtake,Juvenile Female,107568.366124964,15984.486248774,78298.0830011754,95892.8147847366,104917.486369825,116469.857249465,223609.880331911
2023-08-14,16:29,AL,10000,Num Offtake,Juvenile Male,1137285.73395139,198629.919139076,774560.668127648,991943.136002344,1104382.02466141,1247685.4402929,2580091.7776222
2023-08-14,16:29,AL,10000,Num Offtake,Adult Female,603995.390219253,7192.88773414985,589290.280813685,598738.370289149,602881.558482496,607982.484755046,655816.654389578
2023-08-14,16:29,AL,10000,Num Offtake,Adult Male,2721224.87891139,119966.222914276,2499434.83956437,2633309.96010732,2701356.41680522,2787865.7228929,3583590.24071949
2023-08-14,16:29,AL,10000,Num Offtake,Overall,4570074.369207,341682.185401087,3945084.8872103,4319459.17833323,4513769.97702996,4760389.0127422,7043108.55306318
2023-08-14,16:29,AL,10000,Num Offtake,Neonatal Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Num Offtake,Juvenile Combined,1244854.10007635,214614.33755654,852858.751128823,1087859.17750253,1209290.55251973,1364151.29691412,2803701.65795411
2023-08-14,16:29,AL,10000,Num Offtake,Adult Combined,3325220.26913064,127077.270463651,3089028.76725844,3232128.29674041,3304277.26511176,3395670.75891726,4239406.89510907
2023-08-14,16:29,AL,10000,Num Offtake,Female Combined,711563.756344217,23118.7906382241,668254.199005543,694630.331253905,707781.046318987,724373.231784962,879426.534721489
2023-08-14,16:29,AL,10000,Num Offtake,Male Combined,3858510.61286278,318588.649775738,3275499.45431327,3625284.78148145,3805865.01309563,4035773.01705235,6163682.01834169
2023-08-14,16:29,AL,10000,Cml Pop Growth,Neonatal Female,2961467.06769169,1664902.27303853,28870.1378847177,1749242.796854,2664432.7641612,3856087.18505111,16196161.2818023
2023-08-14,16:29,AL,10000,Cml Pop Growth,Neonatal Male,2961467.06769169,1664902.27303853,28870.1378847177,1749242.796854,2664432.7641612,3856087.18505111,16196161.2818023
2023-08-14,16:29,AL,10000,Cml Pop Growth,Juvenile Female,1969476.48330954,1047061.13755679,81140.7667248417,1205419.53075366,1792206.5099833,2545244.58366859,9816976.93109762
2023-08-14,16:29,AL,10000,Cml Pop Growth,Juvenile Male,2113948.69319233,928452.319518999,441626.83627615,1436469.60429524,1955916.29736507,2623298.62532185,9094621.00016562
2023-08-14,16:29,AL,10000,Cml Pop Growth,Adult Female,2968828.2312397,774002.319470451,1490399.74057103,2399247.40762464,2842954.80489894,3396381.65670319,8614201.67695006
2023-08-14,16:29,AL,10000,Cml Pop Growth,Adult Male,1478747.66084101,615353.884051102,354560.034813704,1028214.4466698,1376372.01819382,1819852.30049374,5955911.44077966
2023-08-14,16:29,AL,10000,Cml Pop Growth,Overall,14453935.2039659,6692288.84918676,2456967.0093053,9578134.53137114,13296663.546647,18085480.1752671,65874033.6125975
2023-08-14,16:29,AL,10000,Cml Pop Growth,Neonatal Combined,5922934.13538338,3329804.54607705,57740.2757694353,3498485.59370799,5328865.52832241,7712174.37010223,32392322.5636045
2023-08-14,16:29,AL,10000,Cml Pop Growth,Juvenile Combined,4083425.17650186,1975512.51107958,523247.259889613,2641463.38170219,3748014.26677549,5168605.60084543,18911597.9312632
2023-08-14,16:29,AL,10000,Cml Pop Growth,Adult Combined,4447575.89208071,1388288.31606653,1844959.77538474,3429528.74666122,4220239.09996334,5215671.85670522,14570113.1177297
2023-08-14,16:29,AL,10000,Cml Pop Growth,Female Combined,7899771.78224092,3484026.05963339,1620212.85980521,5361547.95345992,7303794.65414343,9791727.75259151,34627339.88985
2023-08-14,16:29,AL,10000,Cml Pop Growth,Male Combined,6554163.42172503,3208515.85452617,827625.751915828,4215403.95057011,5995928.79766448,8298375.95398297,31246693.7227475
2023-08-14,16:29,AL,10000,Total Number Increase,Neonatal Female,2961467.06769169,1664902.27303853,28870.1378847177,1749242.796854,2664432.7641612,3856087.18505111,16196161.2818023
2023-08-14,16:29,AL,10000,Total Number Increase,Neonatal Male,2961467.06769169,1664902.27303853,28870.1378847177,1749242.796854,2664432.7641612,3856087.18505111,16196161.2818023
2023-08-14,16:29,AL,10000,Total Number Increase,Juvenile Female,2077044.8494345,1063045.02625941,159438.849726017,1301327.18651812,1897183.48168587,2661744.40503614,10040586.8114295
2023-08-14,16:29,AL,10000,Total Number Increase,Juvenile Male,3251234.42714372,1127075.45782576,1216644.57924796,2428546.34559196,3060037.57907336,3871086.12210097,11674712.7777878
2023-08-14,16:29,AL,10000,Total Number Increase,Adult Female,3572823.62145895,781175.09896792,2079993.6682651,2997785.54910634,3445670.01034356,4004278.76878713,9270018.33133964
2023-08-14,16:29,AL,10000,Total Number Increase,Adult Male,4199972.5397524,735317.178653778,2853994.87437808,3661567.6378784,4077504.50718889,4607313.49003481,9539501.68149916
2023-08-14,16:29,AL,10000,Total Number Increase,Overall,19024009.5731729,7033913.06350081,6402051.8965156,13896851.8787185,17807186.531194,22844030.5993489,72917142.1656607
2023-08-14,16:29,AL,10000,Total Number Increase,Neonatal Combined,5922934.13538338,3329804.54607705,57740.2757694353,3498485.59370799,5328865.52832241,7712174.37010223,32392322.5636045
2023-08-14,16:29,AL,10000,Total Number Increase,Juvenile Combined,5328279.27657821,2190119.71633752,1376687.41619827,3729437.22815176,4957122.84744242,6532778.85977616,21715299.5892173
2023-08-14,16:29,AL,10000,Total Number Increase,Adult Combined,7772796.16121135,1515283.07199684,4933988.54264317,6661628.03295677,7525504.44203083,8611912.99832608,18809520.0128388
2023-08-14,16:29,AL,10000,Total Number Increase,Female Combined,8611335.53858514,3507132.94894061,2288467.05881075,6055877.9722636,8011298.74481479,10516039.3049705,35506766.4245714
2023-08-14,16:29,AL,10000,Total Number Increase,Male Combined,10412674.0345878,3527059.35008134,4104384.37493705,7840989.62503474,9802384.9953462,12335768.3654891,37410375.7410892
2023-08-14,16:29,AL,10000,Total Mortality,Neonatal Female,45246.481431059,26349.3192425324,4167.24369111186,25361.6495054937,40339.7048960896,59715.7346384469,191612.744564212
2023-08-14,16:29,AL,10000,Total Mortality,Neonatal Male,45246.481431059,26349.3192425324,4167.24369111186,25361.6495054937,40339.7048960896,59715.7346384469,191612.744564212
2023-08-14,16:29,AL,10000,Total Mortality,Juvenile Female,36668.3014961791,20217.8932148522,4386.53453255604,21087.9731500854,33035.862176039,48989.7024545075,141235.784205996
2023-08-14,16:29,AL,10000,Total Mortality,Juvenile Male,28727.6450300313,16141.6992186738,3302.03128392848,16302.9156687293,25733.217653696,38253.5484923118,117574.806648884
2023-08-14,16:29,AL,10000,Total Mortality,Adult Female,127829.711958006,64995.5828848443,20135.5117102325,77194.9166210826,118842.798111852,169100.532971831,373371.409889903
2023-08-14,16:29,AL,10000,Total Mortality,Adult Male,12196.8452527417,6055.96928482004,1883.80574474408,7418.6714329655,11355.6766783475,16232.5657960177,36879.0390680375
2023-08-14,16:29,AL,10000,Total Mortality,Overall,295915.466599076,93468.8708930466,81888.0368669422,226946.617578003,287926.948325612,356578.845691881,782659.553428118
2023-08-14,16:29,AL,10000,Total Mortality,Neonatal Combined,90492.9628621179,52698.6384850647,8334.48738222373,50723.2990109874,80679.4097921791,119431.469276894,383225.489128424
