region,species,production_system,agesex_scenario,year,ahle_total_mean,ahle_total_stdev,ahle_dueto_mortality_mean,ahle_dueto_mortality_stdev,ahle_dueto_healthcost_mean,ahle_dueto_healthcost_stdev,ahle_dueto_productionloss_mean,ahle_total_mean_usd,ahle_total_stdev_usd,ahle_dueto_mortality_mean_usd,ahle_dueto_mortality_stdev_usd,ahle_dueto_healthcost_mean_usd,ahle_dueto_healthcost_stdev_usd,ahle_dueto_productionloss_mean_usd,ahle_dueto_ppr_total_mean,ahle_dueto_ppr_total_stdev,ahle_dueto_ppr_mortality_mean,ahle_dueto_ppr_mortality_stdev,ahle_dueto_ppr_healthcost_mean,ahle_dueto_ppr_healthcost_stdev,ahle_dueto_ppr_productionloss_mean,ahle_dueto_ppr_total_mean_usd,ahle_dueto_ppr_total_stdev_usd,ahle_dueto_ppr_mortality_mean_usd,ahle_dueto_ppr_mortality_stdev_usd,ahle_dueto_ppr_healthcost_mean_usd,ahle_dueto_ppr_healthcost_stdev_usd,ahle_dueto_ppr_productionloss_mean_usd,ahle_dueto_bruc_total_mean,ahle_dueto_bruc_total_stdev,ahle_dueto_bruc_mortality_mean,ahle_dueto_bruc_mortality_stdev,ahle_dueto_bruc_healthcost_mean,ahle_dueto_bruc_healthcost_stdev,ahle_dueto_bruc_productionloss_mean,ahle_dueto_bruc_total_mean_usd,ahle_dueto_bruc_total_stdev_usd,ahle_dueto_bruc_mortality_mean_usd,ahle_dueto_bruc_mortality_stdev_usd,ahle_dueto_bruc_healthcost_mean_usd,ahle_dueto_bruc_healthcost_stdev_usd,ahle_dueto_bruc_productionloss_mean_usd,ahle_dueto_productionloss_stdev,ahle_dueto_ppr_productionloss_stdev,ahle_dueto_bruc_productionloss_stdev,ahle_dueto_productionloss_stdev_usd,ahle_dueto_ppr_productionloss_stdev_usd,ahle_dueto_bruc_productionloss_stdev_usd,ahle_dueto_otherdisease_total_mean,ahle_dueto_otherdisease_mortality_mean,ahle_dueto_otherdisease_healthcost_mean,ahle_dueto_otherdisease_productionloss_mean,ahle_dueto_otherdisease_total_mean_usd,ahle_dueto_otherdisease_mortality_mean_usd,ahle_dueto_otherdisease_healthcost_mean_usd,ahle_dueto_otherdisease_productionloss_mean_usd,ahle_dueto_otherdisease_total_stdev,ahle_dueto_otherdisease_mortality_stdev,ahle_dueto_otherdisease_healthcost_stdev,ahle_dueto_otherdisease_productionloss_stdev,ahle_dueto_otherdisease_total_stdev_usd,ahle_dueto_otherdisease_mortality_stdev_usd,ahle_dueto_otherdisease_healthcost_stdev_usd,ahle_dueto_otherdisease_productionloss_stdev_usd
National,All Small Ruminants,Pastoral,Juvenile Female,2020,3630391407.6461334,3779694663.4519515,,,-2159246.109581813,1702707.1580560028,,103941770.41421652,108216473.33037548,,,-61821.39559862565,48750.22459907475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Juvenile Female,2021,3811910978.0284424,3968679396.624549,,,-2267208.4150608927,1787842.5159588028,,109138858.93492742,113627296.99689427,,,-64912.46537855661,51187.735829028476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Juvenile Male,2017,4226983947.8089333,3229485878.448917,,,-1998798.381746456,1456316.7576340658,,177112438.07516676,135316841.68280262,,,-83750.50839625632,61020.2959696572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Juvenile Male,2018,4438333145.199371,3390960172.371363,,,-2098738.3008337617,1529132.5955157692,,161809420.34421048,123625082.19897652,,,-76514.22658062984,55747.96907200848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Juvenile Male,2019,4660249802.459343,3560508180.9899316,,,-2203675.2158754766,1605589.2252915576,,160312689.39221504,122481554.9149866,,,-75806.47291000014,55232.30248941108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Juvenile Male,2020,4893262292.582314,3738533590.039428,,,-2313858.976669237,1685868.6865561358,,140099038.5557099,107037990.25176407,,,-66248.11804514682,48268.122163761764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Juvenile Male,2021,5137925407.211426,3925460269.541399,,,-2429551.9255026877,1770162.1208839423,,147103990.4834953,112389889.76435226,,,-69560.52394740385,50681.52827194985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Neonatal Combined,2017,,,5296645884.070705,3225736430.1727962,,,,,,221931731.4026771,135159738.19392735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Neonatal Combined,2018,,,5561478178.274231,3387023251.6814365,,,,,,202756199.42069608,123481552.89778669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Neonatal Combined,2019,,,5839552087.1879425,3556374414.265508,,,,,,200880712.32769263,122339353.25434543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Neonatal Combined,2020,,,6131529691.547348,3734193134.978784,,,,,,175551884.05979398,106913718.64224657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Neonatal Combined,2021,,,6438106176.12471,3920902791.7277236,,,,,,184329478.26278353,112259404.57435893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Neonatal Female,2017,5188761092.317097,3166352474.715373,,,-4607524.720116496,1435024.761335827,,217411312.41489792,132671525.0226748,,,-193057.25944250022,60128.152204166145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Neonatal Female,2018,5448199146.932953,3324670098.4511414,,,-4837900.956122309,1506775.9994026187,,198626357.47354263,121208328.41220686,,,-176376.56385473695,54932.90906195689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Neonatal Female,2019,5720609104.27961,3490903603.3736987,,,-5079796.003928423,1582114.7993727494,,196789071.26066133,120087156.00834884,,,-174745.0873821902,54424.78175329163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Neonatal Female,2020,6006639559.493584,3665448783.5423837,,,-5333785.804124847,1661220.5393413873,,171976153.51856557,104945498.47203924,,,-152711.6713430123,47562.42082986832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Neonatal Female,2021,6306971537.468262,3848721222.719503,,,-5600475.094331086,1744281.5663084565,,180574961.1944938,110192773.39564121,,,-160347.2549101628,49940.54187136173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Neonatal Male,2017,6240361517.014835,3229235972.199989,,,-4792834.475317836,1484858.8404166668,,261473820.67108402,135306370.5039232,,,-200821.81756433417,62216.22146447486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Neonatal Male,2018,6552379592.865593,3390697770.809989,,,-5032476.199083716,1559101.7824375,,238881739.8584867,123615515.7596953,,,-183470.24209990728,56840.563207092215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Neonatal Male,2019,6879998572.508865,3560232659.3504877,,,-5284100.009037912,1637056.8715593752,,236672092.89756072,122472076.96490295,,,-181773.1493747938,56314.79017051661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Neonatal Male,2020,7223998501.134308,3738244292.3180127,,,-5548305.0094898045,1718909.7151373439,,206830368.7850555,107029707.3659911,,,-158853.57272216462,49214.120162711486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Neonatal Male,2021,7585198426.191017,3925156506.933913,,,-5825720.259964287,1804855.2008942112,,217171887.2243081,112381192.73429066,,,-166796.25135827265,51674.82617084707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,All Small Ruminants,Pastoral,Overall,2017,75194676730.30565,4887560547.827354,16524901038.464657,3288061336.557673,98792355.67295913,1016936.0039014355,58570983336.16803,3150689165.2337155,204790880.57914463,692400432.0835962,137771178.4688198,4139442.0211831224,42610.05417604248,2454149291.1289363,4536387898.174347,5979400066.317299,-2982052196.433348,-222309038.72334,20110127.573696032,781655.6740877446,7498329967.0339985,190076596.1311044,250539424.10195792,-124949264.41617756,-9314843.950341202,842622.9596699049,32751.707572660544,314183237.5876121,215467869.46525574,6101620548.2032385,-7298399.574643832,-432818.7071455859,0.0,0.0,222766269.03989956,9028196.027958564,255660514.6470879,-305806.0685047008,-18135.28923071306,0.0,0.0,9334002.096463265,5890636340.481621,5983531321.281691,6101620563.554245,246820185.9667997,250712525.4546216,255660515.29030165,70442820962.66605,19514251634.47265,78682228.0992631,50849887100.09413,2951584373.0746527,817655502.5682784,3296819.0615132176,2130632051.4448612,9842319166.538431,3295568061.6542516,1282631.8368357255,10379403502.617563,412397389.1131418,138085713.46593145,53742.82338889859,434901452.85917646
National,All Small Ruminants,Pastoral,Overall,2018,78954410566.82095,5131938575.218721,17351146090.387894,3452464403.3855567,103731973.4566071,1067782.8040965074,61499532502.976456,2878460671.9426923,187096366.79626334,632575068.0140216,125867357.3152299,3781782.472622533,38928.42446296588,2242103821.4560485,4763207293.083099,6278370069.6331625,-3131154806.2550163,-233424490.659507,21115633.952380836,820738.457792132,7873246465.385735,173653438.31991023,228892106.21167734,-114153293.05690368,-8510014.97456558,769817.9425153974,29921.86700838127,287036913.4342985,226241262.9385376,6406701575.6134,-7663319.553376025,-454459.64250286523,0.0,0.0,233904582.49191362,8248134.246890211,233570719.9874418,-279383.5555551852,-16568.34872856812,0.0,0.0,8527517.802445395,6185168157.505701,6282707887.345773,6406701591.731957,225494220.81575373,229050251.11578298,233570720.57508007,73964962010.79932,20489964216.196285,82616339.50422627,53392381455.0988,2696559099.375892,747007744.6264806,3011964.5301071354,1946539390.2193046,10334435124.86535,3460346464.7369637,1346763.4286775119,10898373677.74844,376765083.294394,126154715.59516619,49099.29079361632,397324732.0108192
National,All Small Ruminants,Pastoral,Overall,2019,82902131095.16199,5388535503.979658,18218703394.907288,3625087623.554835,108918572.12943745,1121171.9443013328,64574509128.12526,2851835020.774585,185365732.5563398,626723772.8190744,124703089.07213977,3746801.1293333257,38568.33802496867,2221364446.8261766,5001367657.737228,6592288573.114822,-3287712546.567767,-245095715.19248238,22171415.64999988,861775.3806817386,8266908788.654996,172047150.65445104,226774862.9800677,-113097379.46035887,-8431297.66139999,762697.1559782894,29645.090882506338,284381832.95883167,237553326.08543396,6727036654.394071,-8046485.531044825,-477182.6246280085,0.0,0.0,245599811.61647877,8171839.320442521,231410199.75727588,-276799.268347503,-16415.092136258772,0.0,0.0,8448638.588790024,6494426565.380986,6596843281.713063,6727036671.318555,223408407.8941507,226931545.04985645,231410200.3394785,77663210111.33932,21514462427.0061,86747156.47943756,56062000527.85378,2671616030.799691,740097951.5477808,2984103.973355036,1928533975.2785554,10851156881.10862,3633363787.9738126,1414101.6001113874,11443292361.635864,373280020.6781489,124987789.29897274,48645.12423090627,393649493.4299698
National,All Small Ruminants,Pastoral,Overall,2020,87047237649.92007,5657962279.178641,19129638564.652657,3806342004.7325764,114364500.73590933,1177230.5415163997,67803234584.53151,2492250276.9105444,161993171.03826937,547700861.0163287,108979413.60830432,3274371.0923268786,33705.29866647056,1941275044.8018887,5251436040.624084,6921903001.770562,-3452098173.8961554,-257350500.95210648,23279986.432499874,904864.1497158254,8680254228.087742,150353914.49248827,198181069.71171018,-98837055.16786122,-7368204.604497792,666529.5097152896,25907.173950370165,248524440.1506342,249430992.38970947,7063388487.113774,-8448809.807597067,-501041.75585940894,0.0,0.0,257879802.19730654,7141461.080630812,202231941.9684907,-241897.95277860432,-14345.331207480353,0.0,0.0,7383359.033409416,6819147893.650036,6926685445.798716,7063388504.884483,195239087.24815077,198317995.9114985,202231942.477284,81546370616.90628,22590185548.35641,91084514.30340946,58865100554.24646,2334754901.337425,646779814.1369685,2607841.5826115888,1685367245.617845,11393714725.16405,3815031977.372503,1484806.680116957,12015456979.717655,326213553.0713872,109228216.29639539,42511.51397316638,344014661.3881154
National,All Small Ruminants,Pastoral,Overall,2021,91399599532.41608,5940860393.137574,20086120492.885284,3996659104.969206,120082725.77270481,1236092.0685922196,71193396313.75809,2616862790.7560716,170092829.59018287,575085904.067145,114428384.28871955,3438089.6469432227,35390.56359979409,2038338797.0419834,5514007842.655289,7267998151.859092,-3624703082.5909634,-270218025.9997118,24443985.75412487,950107.3572016169,9114266939.492126,157871610.21711266,208090123.19729573,-103778907.9262543,-7736614.834722683,699855.9852010541,27202.532647888675,260950662.1581659,261902542.0091858,7416557911.469463,-8871250.29797692,-526093.8436523793,0.0,0.0,270773792.3071627,7498534.13466209,212343539.06691524,-253992.85041753453,-15062.59776785437,0.0,0.0,7752526.985079625,7160105288.33254,7273019718.088653,7416557930.128708,205001041.61055833,208233895.70707345,212343539.60114825,85623689147.7516,23719694825.774227,95638740.01857994,61808355581.95879,2451492646.404297,679118804.8438168,2738233.6617421685,1769635607.898738,11963400461.422255,4005783576.2411284,1559047.0141228049,12616229828.70354,342524230.7249566,114689627.11121517,44637.0896718247,361215394.4575212
National,Cattle,Crop livestock mixed,Adult Combined,2017,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Adult Combined,2018,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Adult Combined,2019,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Adult Combined,2020,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Adult Combined,2021,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Adult Female,2017,407486362395.8653,70611511255.67986,11878838766.28532,42929394643.12486,-50475895.06025195,6024188.724356166,395657999524.6402,17073853134.389736,2958652568.611751,497728432.701798,1798760024.6923227,-2114961.6247730283,252416.08805936202,16578239663.312712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,82637270541.36656,0.0,,3462537034.0110326,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Adult Female,2018,353248299555.9746,72984995767.06525,20474175439.92431,57102563309.846886,-51870782.21683204,5468578.835203336,332825994898.26715,12878461512.190672,2660832225.19408,746432129.2652775,2081802417.0467837,-1891066.0666346508,199369.3448604613,12133920448.99203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,92668831726.63264,0.0,,3378450750.566189,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Adult Female,2019,419728262114.3249,68912874152.79713,17457793224.67596,44791386865.98137,-55337713.28867197,5973546.894574343,402325806602.9376,14438660879.929304,2370604293.218797,600548447.2579215,1540824632.6845386,-1903618.4793014035,205490.1364674393,13840016051.150684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,82190343697.17969,0.0,,2827349519.5926933,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Adult Female,2020,445782955625.9402,70965607654.1151,31373826069.025604,37682383935.73643,-50727649.57940292,6072268.986048215,414459857206.49396,12763215980.142828,2031816977.7930431,898264308.1993781,1078884687.601282,-1452383.8104976795,173855.1902452917,11866404055.753946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,80349732828.86818,0.0,,2300493953.613919,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Adult Female,2021,210788845135.20898,73619299474.078,-140141606351.42902,50451743748.78135,5411617027.797604,7463907.331062342,345518834458.8404,6035097400.455657,2107794853.1592453,-4012395644.7727456,1444484348.0755255,154940057.83737558,213699.20074300995,9892552987.391027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,89247855761.67415,0.0,,2555256194.691078,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Adult Male,2017,20256033182.57532,44066544021.88095,15645527458.31422,42552717044.680176,-4133568.306035042,4075227.1044842,4614639292.567136,848736467.1817676,1846407070.769124,655554302.3886718,1782977071.964665,-173198.28266951247,170753.76133361756,193355363.07576534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,61258420209.17992,0.0,,2566754047.292953,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Adult Male,2018,35966948734.35256,57833041595.01377,32540331718.29702,55659657370.23497,-7552609.768126011,3746197.4505371633,3434169625.823668,1311256035.9625945,2108433646.3912358,1186331003.3049462,2029198034.7118623,-275347.3812546794,136576.05640127047,125200380.038903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,80266170786.55579,0.0,,2926283842.002711,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Adult Male,2019,29175775734.7505,46032407192.370575,25000702569.6134,43788865269.30597,-5661635.847959995,4108485.600885725,4180734800.98506,1003647287.4637897,1583515757.5270023,860024684.4095116,1506337869.0668468,-194760.39002605787,141331.98946966263,143817363.4443042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,63533040619.643684,0.0,,2185537908.638488,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Adult Male,2020,37556968411.2616,39951566139.86786,24110300092.905197,38218208971.56496,-6701567.869935989,3872162.7827090384,13453369886.226336,1075293914.544722,1143853664.5532143,690302227.9075673,1094225899.2235265,-191872.6524873028,110863.92891938215,385183559.2896421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,55287965679.84835,0.0,,1582950263.5061414,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Adult Male,2021,-124268534835.621,51757651160.24555,-140962489709.17,51794560368.55733,5449308061.121768,6176011.799415287,11244646812.427242,-3557933585.450525,1481873795.411356,-4035898363.8810654,1482930543.3004217,156019190.16569802,176825.45170702116,321945588.2648425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,73222475890.54141,0.0,,2096433393.420211,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Juvenile Combined,2017,,,6642704094.106219,42923122365.514786,,,,,,278332146.9978349,1798497213.5736809,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Juvenile Combined,2018,,,1656739579.132801,56686540780.45468,,,,,,60400168.75496346,2066635379.7539892,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Juvenile Combined,2019,,,9012125083.169651,44330348858.11262,,,,,,310017288.87140936,1524964915.6980236,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Juvenile Combined,2020,,,39645443500.69751,38675432542.30135,,,,,,1135089064.402326,1107316671.5621116,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Juvenile Combined,2021,,,-129562369038.10101,51747954303.41318,,,,,,-3709501402.112441,1481596164.612515,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Juvenile Female,2017,13291425649.987923,43440158599.53861,,,-2709401.792991042,4026441.2269079178,,556916428.2216899,1820161253.2558353,,,-113525.09571999034,168709.61216535518,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Juvenile Female,2018,16386131889.41,56981801221.10647,,,-5591113.889830947,3715786.0473756087,,597393304.1905783,2077399763.4064689,,,-203836.63596108224,135467.34027824854,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Juvenile Female,2019,32587068817.8723,44336866832.49904,,,-9716449.971810937,4218401.75838116,,1120995839.932311,1525189134.1514475,,,-334246.079577944,145113.10755617643,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Juvenile Female,2020,43501837719.66321,39072228735.81577,,,-12478026.544083,3880730.0300818514,,1245501523.4253988,1118677347.0971644,,,-357258.4949203903,111109.21785920038,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Juvenile Female,2021,-123699347046.97,51796762345.36965,,,5443228143.230641,6174689.270519576,,-3541637164.539564,1482993588.1191711,,,155845115.97957975,176787.58636981412,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Juvenile Male,2017,5743020459.54692,43247472318.93359,,,-3361141.0022000074,4057365.0634841407,,240635017.32320678,1812087615.5597942,,,-140833.2477634858,170005.33416436866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Juvenile Male,2018,11513145789.0604,57601965695.25271,,,-5281511.602784991,3824452.4550473997,,419737632.4671021,2100009254.5818248,,,-192549.3880314549,139429.0186518692,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Juvenile Male,2019,29951985340.1532,43614540663.99333,,,-9629160.504722,4155373.570382077,,1030348913.9106184,1500341099.04603,,,-331243.32010842883,142944.9365881054,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Juvenile Male,2020,37342515305.73891,38885515444.44694,,,-12349789.202839017,3848039.5359326694,,1069153905.6707733,1113331557.1022158,,,-353586.93040146865,110173.25601485901,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Juvenile Male,2021,-128420899856.479,51662844751.72139,,,5443501435.821502,6214951.335957963,,-3676819987.2762413,1479159392.2404304,,,155852940.6223098,177940.32994269306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Neonatal Combined,2017,,,11670072844.97052,42380505788.11709,,,,,,488981051.172176,1775761346.5466192,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Neonatal Combined,2018,,,7989737645.972698,55828464737.969315,,,,,,291283861.5090227,2035352287.092054,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Neonatal Combined,2019,,,9284900398.91509,44577613819.09797,,,,,,319400765.3631383,1533470835.4594715,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
National,Cattle,Crop livestock mixed,Neonatal Combined,2020,,,35995387000.7883,38245432164.67653,,,,,,1030584262.5472356,1095005326.7206237,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
