species,region,production_system,group,age_group,sex,year,ahle_total_mean,ahle_dueto_ppr_total_mean,ahle_dueto_bruc_total_mean,ahle_dueto_fmd_total_mean,ahle_total_stdev,ahle_dueto_ppr_total_stdev,ahle_dueto_bruc_total_stdev,ahle_dueto_fmd_total_stdev,ahle_dueto_mortality_mean,ahle_dueto_ppr_mortality_mean,ahle_dueto_bruc_mortality_mean,ahle_dueto_fmd_mortality_mean,ahle_dueto_mortality_stdev,ahle_dueto_ppr_mortality_stdev,ahle_dueto_bruc_mortality_stdev,ahle_dueto_fmd_mortality_stdev,ahle_dueto_healthcost_mean,ahle_dueto_ppr_healthcost_mean,ahle_dueto_bruc_healthcost_mean,ahle_dueto_fmd_healthcost_mean,ahle_dueto_healthcost_stdev,ahle_dueto_ppr_healthcost_stdev,ahle_dueto_bruc_healthcost_stdev,ahle_dueto_fmd_healthcost_stdev,ahle_dueto_productionloss_mean,ahle_dueto_ppr_productionloss_mean,ahle_dueto_bruc_productionloss_mean,ahle_dueto_fmd_productionloss_mean,ahle_dueto_productionloss_stdev,ahle_dueto_ppr_productionloss_stdev,ahle_dueto_bruc_productionloss_stdev,ahle_dueto_fmd_productionloss_stdev,ahle_when_af_ideal_mean,ahle_when_am_ideal_mean,ahle_when_jf_ideal_mean,ahle_when_jm_ideal_mean,ahle_when_nf_ideal_mean,ahle_when_nm_ideal_mean,ahle_when_o_ideal_mean,ahle_when_a_ideal_mean,ahle_when_j_ideal_mean,ahle_when_n_ideal_mean,ahle_when_af_mort_imp100_mean,ahle_when_am_mort_imp100_mean,ahle_when_j_mort_imp100_mean,ahle_when_n_mort_imp100_mean,ahle_when_a_mort_imp100_mean,ahle_total_mean_usd,ahle_dueto_ppr_total_mean_usd,ahle_dueto_bruc_total_mean_usd,ahle_dueto_fmd_total_mean_usd,ahle_dueto_mortality_mean_usd,ahle_dueto_ppr_mortality_mean_usd,ahle_dueto_bruc_mortality_mean_usd,ahle_dueto_fmd_mortality_mean_usd,ahle_dueto_healthcost_mean_usd,ahle_dueto_ppr_healthcost_mean_usd,ahle_dueto_bruc_healthcost_mean_usd,ahle_dueto_fmd_healthcost_mean_usd,ahle_dueto_productionloss_mean_usd,ahle_dueto_ppr_productionloss_mean_usd,ahle_dueto_bruc_productionloss_mean_usd,ahle_dueto_fmd_productionloss_mean_usd,ahle_when_af_ideal_mean_usd,ahle_when_am_ideal_mean_usd,ahle_when_jf_ideal_mean_usd,ahle_when_jm_ideal_mean_usd,ahle_when_nf_ideal_mean_usd,ahle_when_nm_ideal_mean_usd,ahle_when_o_ideal_mean_usd,ahle_when_a_ideal_mean_usd,ahle_when_j_ideal_mean_usd,ahle_when_n_ideal_mean_usd,ahle_when_af_mort_imp100_mean_usd,ahle_when_am_mort_imp100_mean_usd,ahle_when_j_mort_imp100_mean_usd,ahle_when_n_mort_imp100_mean_usd,ahle_when_a_mort_imp100_mean_usd,ahle_total_stdev_usd,ahle_dueto_ppr_total_stdev_usd,ahle_dueto_bruc_total_stdev_usd,ahle_dueto_fmd_total_stdev_usd,ahle_dueto_mortality_stdev_usd,ahle_dueto_ppr_mortality_stdev_usd,ahle_dueto_bruc_mortality_stdev_usd,ahle_dueto_fmd_mortality_stdev_usd,ahle_dueto_healthcost_stdev_usd,ahle_dueto_ppr_healthcost_stdev_usd,ahle_dueto_bruc_healthcost_stdev_usd,ahle_dueto_fmd_healthcost_stdev_usd,ahle_dueto_productionloss_stdev_usd,ahle_dueto_ppr_productionloss_stdev_usd,ahle_dueto_bruc_productionloss_stdev_usd,ahle_dueto_fmd_productionloss_stdev_usd
Cattle,National,Crop livestock mixed,Oxen,Oxen,Male,2018,67413927922.55609,0.0,602796238.3362732,670785024.007782,55275122933.01081,0.0,62993874594.6646,63282149808.90092,4412335008.827277,0.0,0.0,28657853.310485516,33141.89709420701,0.0,0.0,39802.42917215149,1511141674.1709015,0.0,5553.519841891484,918035.9173291177,5734.688912991624,0.0,764.4132789130892,122384.26095012546,61490451239.557915,0.0,602790684.8164313,641209134.7799674,55275122933.02104,0.0,62993874594.664604,63282149809.03178,73967485.54840088,1034825545.7708588,705437045.0828247,592773704.0258942,455641710.69992065,576747089.0590668,59102398078.94443,,,,-261541285.0482788,259559054.89515686,385109582.89772034,403960916.6889038,,2457726412.9155827,0.0,21976293.0631656,24454977.20865676,160861599.791139,0.0,0.0,1044786.5179959973,55092069.55770094,0.0,202.46606036288574,33469.06479944224,2241772743.5667424,0.0,21976090.59710524,23376721.625861324,2696651.1006167107,37726893.4621721,25718294.598423403,21610899.02578999,16611443.68415516,21026612.71986743,2154710892.860925,,,,-9535075.972274924,9462809.312343728,14040036.279178772,14727304.065006418,,2015178966.6621983,0.0,2296583424.4379807,2307093145.945848,1208.262422509119,0.0,0.0,1451.087104536859,209.0709864511224,0.0,27.868405889749425,4461.793577846632,2015178966.6625717,0.0,2296583424.4379807,2307093145.9506187
Cattle,National,Crop livestock mixed,Oxen,Oxen,Male,2019,70784624318.6839,0.0,632936050.2530823,704324275.2082214,58038879079.661354,0.0,66143568324.39783,66446257299.34596,4632951759.268642,0.0,0.0,30090745.97600979,33141.897094399144,0.0,0.0,39802.430969363544,1586698757.8794465,0.0,5831.1958339860585,963937.7131955737,6021.423358641206,0.0,802.6339428587437,128503.47399763174,64564973801.535805,0.0,632930219.0572482,673269591.519016,58038879079.67113,0.0,66143568324.397835,66446257299.48214,77665859.82585144,1086566823.0594025,740708897.3369598,622412389.2272034,478423796.2349243,605584443.5120087,62057517982.8916,,,,-274618349.3006897,272537007.63990784,404365062.04260254,424158962.5233307,,2434992537.5582485,0.0,21773013.192513946,24228769.60442458,159373636.14302298,0.0,0.0,1035122.2826481063,54582470.02053498,0.0,200.59325704507464,33159.47722961407,2221036431.3946905,0.0,21772812.5992569,23160487.84454686,2671707.1810335983,37377921.13999613,25480401.356632233,21410999.03601522,16457788.465154476,20832117.356083512,2134779899.479411,,,,-9446876.884069856,9375278.687980043,13910166.480365416,14591077.065448815,,1996538638.2635336,0.0,2275340115.563355,2285752622.5490746,1140.0819440964972,0.0,0.0,1369.204446868774,207.13708781951019,0.0,27.610624200715304,4420.522157831827,1996538638.2638698,0.0,2275340115.563355,2285752622.553759
Cattle,National,Crop livestock mixed,Oxen,Oxen,Male,2020,74323855534.61813,0.0,664582852.7657776,739540488.9686279,60940823033.64441,0.0,69450746740.61772,69768570164.31326,4864599347.232075,0.0,0.0,31595283.274810273,33141.897094610955,0.0,0.0,39802.43295078973,1666033695.773419,0.0,6122.755625685361,1012134.5988553524,6322.494526573266,0.0,842.7656400016808,134928.64769751334,67793222491.61264,0.0,664576730.0101519,706933071.0949622,60940823033.65375,0.0,69450746740.61772,69768570164.4551,81549152.81713867,1140895164.2124023,777744342.2037964,653533008.6885681,502344986.0466614,635863665.6876221,65160393882.03616,,,,-288349266.76571655,286163858.0219116,424583315.1447449,445366910.6495056,,2127967004.331256,0.0,19027677.885617886,21173790.670200717,139278389.49877492,0.0,0.0,904604.8515335661,47700226.356779896,0.0,175.30067369787403,28978.435184959722,1940988388.475701,0.0,19027502.584944185,20240207.38348219,2334834.558538352,32664980.138365958,22267605.550200943,18711309.69629064,14382644.003184687,18205418.571243826,1865607847.8815906,,,,-8255730.559009523,8193160.100785275,12156248.874855122,12751304.1925236,,1744797275.377942,0.0,1988444980.7823112,1997544586.2045932,948.8859663022375,0.0,0.0,1139.5838308191294,181.01940004103153,0.0,24.129230936793657,3863.1433766996934,1744797275.3782094,0.0,1988444980.7823112,1997544586.208654
Cattle,National,Crop livestock mixed,Oxen,Oxen,Male,2021,78040048311.349,0.0,697811995.4040222,776517513.4170227,63987864185.326645,0.0,72923284077.6486,73256998672.52893,5107829314.5936775,0.0,0.0,33175047.43855079,33141.897094844484,0.0,0.0,39802.43513531199,1749335380.56209,0.0,6428.89340696963,1062741.32879812,6638.61925290193,0.0,884.903922001765,141675.080082389,71182883616.19324,0.0,697805566.5106152,742279724.6496737,63987864185.33557,0.0,72923284077.64862,73256998672.67674,85626610.4579773,1197939922.4230042,816631559.3139954,686209659.1229858,527462235.348999,667656848.9719849,68418413576.138,,,,-302766730.1040039,300472050.92300415,445812480.90197754,467635256.1819763,,2234365354.5478177,0.0,19979061.77989751,22232480.203709707,146242308.9737136,0.0,0.0,949835.0941102444,50085237.67461889,0.0,184.06570738276776,30427.356944207706,2038037807.899485,0.0,19978877.71419013,21252217.75265525,2451576.286464745,34298229.14528373,23380985.82771125,19646875.181104865,15101776.203344053,19115689.499805495,1958888240.275671,,,,-8668517.086960044,8602818.105824452,12764061.318597747,13388869.40214965,,1832037139.1468396,0.0,2087867229.8214269,2097421815.514823,948.8859663089236,0.0,0.0,1139.583893364207,190.07037004308313,0.0,25.335692483633345,4056.300545534678,1832037139.1470952,0.0,2087867229.8214273,2097421815.519055
Cattle,National,Overall,Adult Combined,Adult,Overall,2017,442804729878.9839,0.0,11318776112.990356,14039763964.28003,49634170630.75837,0.0,65837697016.641396,65439737948.82584,1146736381.8809743,0.0,6683564.313289714,23601704.566166867,1301.7825148782795,0.0,42982.49464721999,43068.96271315945,2592940735.893966,0.0,11036.801085903766,1807734.1947836748,160267.52890110435,0.0,898.8872291571727,142959.76414077633,439065052761.2089,0.0,11312081511.87598,14014354525.51908,49634170631.017136,0.0,65837697016.65543,65439737948.99617,398269982844.63916,22980883575.70529,5370419463.460724,4664947596.078857,2190955624.8651123,2239425029.492462,-77946039.62081909,,,,16665209006.009247,7254208746.62088,5552124233.541351,2334104614.093628,,18553707860.834175,0.0,474261567.62147635,588272124.1471589,48048745.614402644,0.0,280044.2076844211,988921.5312990254,108645327.54060885,0.0,462.4466932003174,75744.83711866166,18397013787.679165,0.0,473981060.9670987,587207457.7787412,16687682883.28436,962908865.865109,225022875.98061448,195463302.54286578,91801979.1950014,93832868.0111398,-3265972.448914262,,,,698279396.025741,303954453.88104874,232636383.68166673,97799983.16267678,,2079693010.617937,0.0,2758627707.094991,2741953051.6846085,54.545245002225855,0.0,1800.9849376097147,1804.6079866118575,6715.27811281859,0.0,37.66375994713247,5990.075355443058,2079693010.6287794,0.0,2758627707.0955796,2741953051.6917453
Cattle,National,Overall,Adult Combined,Adult,Overall,2018,464944966372.9332,0.0,11884714918.640015,14741752162.49414,52115879162.2963,0.0,69129581867.47346,68711724846.26715,1204073200.9749928,0.0,7017742.528954199,24781789.794475213,1301.7962362319504,0.0,42982.49487689815,43068.96312185631,2722587772.688664,0.0,11588.641140198957,1898120.9045228586,168280.9053461596,0.0,943.8315906150312,150107.75234781517,461018305399.2696,0.0,11877685587.469921,14715072251.795143,52115879162.568,0.0,69129581867.48683,68711724846.44461,418183481986.8712,24129927754.49057,5638940436.633789,4898194975.8828125,2300503406.1083984,2351396280.967102,-81843341.60186768,,,,17498469456.309753,7616919183.951935,5829730445.218445,2450809844.79834,,16950614800.54429,0.0,433284021.05672646,537443741.6558638,43897197.51265084,0.0,255847.5926853805,903475.9020001366,99258062.63810748,0.0,422.48998534525987,69200.26804123007,16807459540.393534,0.0,433027750.97405577,536471065.4858224,15245819681.428991,879710804.7477149,205580260.32682043,178574717.99695632,83870027.43246315,85725441.68622291,-2983783.1524556577,,,,637946072.7725892,277691925.6944592,212535939.33661756,89349786.82022528,,1900001627.2102702,0.0,2520274437.4230733,2505040519.6038837,47.45991062406034,0.0,1567.023554439933,1570.175948849531,6135.059009374539,0.0,34.409504105197605,5472.515830147583,1900001627.2201755,0.0,2520274437.4235606,2505040519.6103535
Cattle,National,Overall,Adult Combined,Adult,Overall,2019,488192214691.57983,0.0,12478950664.572021,15478839770.618896,54721673120.41112,0.0,72586060960.84715,72147311088.5805,1264276861.0237453,0.0,7368629.655401908,26020879.28419897,1301.81136385679,0.0,42982.49513011831,43068.96357244457,2858717161.323097,0.0,12168.073197208905,1993026.949749001,176694.95061346758,0.0,991.0231701457828,157613.13996520592,484069220669.233,0.0,12471569866.843424,15450825864.384949,54721673120.6964,0.0,72586060960.8599,72147311088.76552,439092656086.2146,25336424142.215088,5920887458.465454,5143104724.676941,2415528576.413788,2468966095.015442,-85935508.6819458,,,,18373392929.125214,7997765143.149506,6121216967.47934,2573350337.0382385,,16793822261.683704,0.0,429276160.4269738,532472407.59273463,43491150.113906905,0.0,253481.01223443297,895118.7844477153,98339929.35347216,0.0,418.58196913316783,68560.16820746656,16651991182.216324,0.0,429022260.8327703,531508728.64007944,15104796432.243643,871573513.4363071,203678650.7784021,176922908.68263197,83094232.88517404,84932484.62802199,-2956183.272368899,,,,632045095.9889649,275123285.9983146,210569990.0232833,88523304.70809823,,1882426684.7981532,0.0,2496961995.2303395,2481868990.5685635,44.78233778607625,0.0,1478.5987196353017,1481.5732358360347,6078.309948089254,0.0,34.09121750774544,5421.895267940245,1882426684.8079674,0.0,2496961995.2307773,2481868990.5749283
Cattle,National,Overall,Adult Combined,Adult,Overall,2020,512601825426.15875,0.0,13102898197.800415,16252781759.149658,57457756776.43167,0.0,76215364008.88951,75754676643.00954,1327490704.07495,0.0,7737061.138172003,27321923.248408917,1301.828041859451,0.0,42982.49540929353,43068.96406921814,3001653019.389252,0.0,12776.47685706935,2092678.2972364516,185529.69814414097,0.0,1040.574328653072,165493.79696346621,508272681702.6945,0.0,13095148360.185387,16223367157.604012,57457756776.73122,0.0,76215364008.90164,75754676643.20255,461047288890.5253,26603245349.325867,6216931831.388733,5400259960.910797,2536305005.234497,2592414399.7662354,-90232284.11605835,,,,19292062575.581482,8397653400.307007,6427277815.8533325,2702017853.8901978,,14676307667.580164,0.0,375149201.09390444,465333546.85775685,38007398.78883457,0.0,221519.869954204,782254.2405702438,85940355.72786616,0.0,365.8034286284039,59915.491939531086,14552359913.063461,0.0,374927315.4205216,464491377.12524706,13200249248.88955,761677766.906569,177997033.52593148,154614893.54890767,72616972.37363257,74223440.97429512,-2583441.3721309374,,,,552351224.3953745,240433293.20207474,184019451.37837666,77361498.4964576,,1645073572.726429,0.0,2182122801.1842284,2168932856.894427,37.2726508664472,0.0,1230.632228870233,1233.1079138828682,5311.902526240471,0.0,29.792693355318708,4738.254451771851,1645073572.7350054,0.0,2182122801.1845756,2168932856.899953
Cattle,National,Overall,Adult Combined,Adult,Overall,2021,538231916697.46674,0.0,13758043107.690552,17065420847.1073,60330644615.253265,0.0,80026132209.33398,79542410475.16002,1393865239.278699,0.0,8123914.195080605,28688019.41082936,1301.8464291097323,0.0,42982.49571708423,43068.964616910984,3151735670.358715,0.0,13415.300699922818,2197312.2120982744,194806.183051348,0.0,1092.6030450857256,173768.48681163954,533686315787.82935,0.0,13749905778.194773,17034535515.484371,60330644615.567795,0.0,80026132209.34554,79542410475.3615,484099653335.0517,27933407616.792175,6527778422.958191,5670272958.956329,2663120255.496216,2722035119.754547,-94743898.32183838,,,,20256665704.360535,8817536070.322327,6748641706.645996,2837118746.584656,,15410123050.959173,0.0,393906661.14860296,488600224.20064926,39907768.72827634,0.0,232595.86345191428,821366.952598756,90237373.51425947,0.0,384.0936000598241,62911.26653650765,15279977908.716637,0.0,393673681.1915511,487715945.9815139,13860261711.334028,799761655.2518979,186896885.20222864,162345638.2263528,76247820.99231403,77934613.02300988,-2712613.4407368293,,,,579968785.6151427,252454957.86217758,193220423.94729543,81229573.421279,,1727327251.3627508,0.0,2291228941.2434397,2277379499.739148,37.273177311982316,0.0,1230.6322376825915,1233.107929563867,5577.4976525524935,0.0,31.282328023084645,4975.167174360444,1727327251.371756,0.0,2291228941.2437706,2277379499.744917
Cattle,National,Overall,Adult Female,Adult,Female,2017,407474261661.62134,0.0,11401950271.028198,14187515086.070312,46555559328.78284,0.0,63048413680.70772,62632291846.782906,15537218608.439564,0.0,3826075.229054988,11086587.987273816,23270.574854842736,0.0,24605.774394007418,24630.607209536654,2110202776.838945,0.0,8901.390165489887,1458782.5646839845,110681.35148054887,0.0,876.4328087731761,139426.7700763481,389826840276.34283,0.0,11398115294.408978,14174969715.518354,46555559328.92022,0.0,63048413680.712524,62632291846.94294,394024822838.46533,133912613.09466553,2298109438.474472,2086026811.429947,837907412.2989044,1084998589.9432068,-27416571.856903076,,,,16362921732.148468,204227174.2484436,2269169241.824295,1145328587.0246582,,17073346108.44147,0.0,477746600.47156966,594462959.4405322,651016115.183972,0.0,160314.1910269591,464532.78569433506,88418400.27158448,0.0,372.9720609148357,61123.61434129673,16333911592.985914,0.0,477585913.3084818,593937303.0404966,16509808860.577847,5610995.85119238,96291769.88541627,87405416.96498166,35108679.49958466,45461905.68633921,-1148766.1049094188,,,,685613429.7638322,8557206.083333524,95079163.24901195,47989758.40688295,,1950697878.317686,0.0,2641755540.5078144,2624319857.4172893,975.0470545525161,0.0,1030.9924871867886,1032.0329927947964,4637.596038266424,0.0,36.722910114514626,5842.041390757592,1950697878.3234425,0.0,2641755540.5080156,2624319857.4239945
Cattle,National,Overall,Adult Female,Adult,Female,2018,427847974744.7025,0.0,11972047784.579834,14896890840.373901,48883337295.22198,0.0,66200834364.74311,65763906439.12206,16314079538.861542,0.0,4017378.9905077363,11640917.38663751,23270.57543113596,0.0,24605.77479521974,24630.607890010317,2215712915.6808925,0.0,9346.459673764382,1531721.692918184,116215.41905457633,0.0,920.2544492118349,146398.1085801655,409318182290.16003,0.0,11968021059.129654,14883718201.294346,48883337295.36566,0.0,66200834364.747696,65763906439.28963,413726063980.38855,140608243.74938965,2413014910.398178,2190328152.0014343,879802782.9138489,1139248519.4403687,-28787400.449768066,,,,17181067818.75589,214438532.9608612,2382627703.915497,1202595016.375885,,15598160508.470549,0.0,436467937.16946924,543099671.1950519,594766473.6451304,0.0,146462.5895557612,424395.8335223267,80778799.33895785,0.0,340.746215438593,55842.36044286638,14922615235.486458,0.0,436321133.8336981,542619433.0010868,15083314479.52883,5126189.871824996,87971887.45414177,79853340.66738637,32075189.86592843,41533867.90219538,-1049509.450418777,,,,626374481.9729115,7817839.171309249,86864053.47548679,43843306.96741269,,1782152040.7466133,0.0,2413500358.00005,2397571167.453953,848.3811823952644,0.0,897.0588791968302,897.9642255378913,4236.894567641968,0.0,33.54994637056674,5337.272420495886,1782152040.7518513,0.0,2413500358.0002174,2397571167.460062
Cattle,National,Overall,Adult Female,Adult,Female,2019,449240373481.9376,0.0,12570650173.808716,15641735382.39264,51327504159.98308,0.0,69510876082.98027,69052101761.07817,17129783515.804619,0.0,4218247.940033123,12222963.255969383,23270.576066499234,0.0,24605.77523755633,24630.608640232498,2326498561.464937,0.0,9813.7826574526,1608307.7775640925,122026.19000730514,0.0,966.2671716724268,153718.01400917378,429784091404.668,0.0,12566422112.086025,15627904111.359104,51327504160.13341,0.0,69510876082.98463,69052101761.25366,434412367179.4081,147638655.93685913,2533665655.918091,2299844559.6015167,923792922.0595398,1196210945.4123993,-30226770.472229004,,,,18040121209.69371,225160459.60891724,2501759089.1112976,1262724767.1947021,,15453878120.105526,0.0,432430625.4373951,538076019.9999188,589264906.5026228,0.0,145107.81620182915,420470.1882874598,80031598.53335296,0.0,337.59432597296507,55325.82074369723,14784581615.06955,0.0,432285180.0268673,537600223.9908876,14943794397.248278,5078772.811491641,87158150.85847284,79114700.31911238,31778495.58594552,41149681.21199527,-1039801.5281255946,,,,620580541.9617888,7745524.457861428,86060564.30176722,43437758.054152586,,1765667202.5037394,0.0,2391175571.9598646,2375393725.8173246,800.5082969925519,0.0,846.4391760354433,847.2934456000653,4197.70345487337,0.0,33.23961064929787,5287.902854657292,1765667202.508911,0.0,2391175571.960015,2375393725.8233614
Cattle,National,Overall,Adult Female,Adult,Female,2020,471702392156.03455,0.0,13199182682.499146,16423822151.51233,53893879367.98223,0.0,72986419887.12929,72504706849.13208,17986272691.594852,0.0,4429160.33703478,12834111.418767847,23270.576766987222,0.0,24605.775725232397,24630.609467352417,2442823489.538184,0.0,10304.471790325231,1688723.1664422979,128127.4995076704,0.0,1014.5805302560483,161403.9147096325,451273295974.9015,0.0,13194743217.690321,16409299316.927118,53893879368.13956,0.0,72986419887.13344,72504706849.31592,456132985538.3784,155020588.73371887,2660348938.7140045,2414836787.5815887,969982568.1625214,1256021492.6830292,-31738108.99583435,,,,18942127270.17839,236418482.58937073,2626847043.566864,1325861005.554428,,13505315610.337725,0.0,377905923.0776355,470230605.9343828,514965141.989856,0.0,126811.331117137,367453.5643045109,69940502.22167747,0.0,295.02742839627064,48349.84880413299,12920409966.12619,0.0,377778816.71909004,469814802.5212741,13059547783.56026,4438395.928797187,76168475.39555137,69139214.69568323,27771579.999169156,35961163.12770493,-908694.0960906853,,,,542332223.3869901,6768899.7905917,75209282.32163347,37960738.87522093,,1543036165.2465432,0.0,2089674871.77434,2075882941.2691097,666.260101493815,0.0,704.4881953800345,705.1992104834001,3668.4196391399264,0.0,29.048464669814884,4621.156994634359,1543036165.2510476,0.0,2089674871.774459,2075882941.2743733
Cattle,National,Overall,Adult Female,Adult,Female,2021,495287511763.83624,0.0,13859141816.624023,17245013259.08789,56588573336.38135,0.0,76635740881.48575,76129942191.58868,18885586326.174595,0.0,4650618.353886519,13475816.989706242,23270.577539275193,0.0,24605.776262895255,24630.610379252113,2564964664.015094,0.0,10819.695379841494,1773159.3247644124,134533.87448305392,0.0,1065.3095567688504,169474.11044511411,473836960773.64655,0.0,13854480378.574759,17229764282.77342,56588573336.54605,0.0,76635740881.4897,76129942191.78131,478939634815.2974,162771618.1703949,2793366385.649704,2535578626.960678,1018481696.5706482,1318822567.3171692,-33325014.445632935,,,,19889233633.687317,248239406.71884155,2758189395.745178,1392154055.8321533,,14180581390.85461,0.0,396801219.23151505,493742136.2311003,540713399.0893488,0.0,133151.89767299386,385826.2425197365,73437527.33276136,0.0,309.77879981608424,50767.34124433962,13566430464.432499,0.0,396667757.55504227,493305542.64733624,13712525172.738276,4660315.725236762,79976899.16532892,72596175.43046767,29160158.999127638,37759221.284089856,-954128.8008954163,,,,569448834.5563397,7107344.78012135,78969746.43771432,39858775.81898209,,1620187973.5088706,0.0,2194158615.3630567,2179677088.3325653,666.2601236051992,0.0,704.4882107738648,705.1992365920089,3851.8406210969224,0.0,30.500887903305617,4852.214844366077,1620187973.513586,0.0,2194158615.36317,2179677088.3380804
Cattle,National,Overall,Adult Male,Adult,Male,2017,35330468217.36255,0.0,-83174158.03787231,-147751121.7902527,17208451115.292717,0.0,18960482082.516216,18961944015.06367,7072599908.338294,0.0,0.0,3880260.5141970604,33156.303196827874,0.0,0.0,39641.567135396064,482737959.0550206,0.0,2135.41092041388,348951.6300996901,115910.82457866277,0.0,199.6591656995005,31585.913779144703,27775130349.969234,0.0,-83176293.44879273,-151980333.93454942,17208451115.71503,0.0,18960482082.516216,18961944015.131413,4245160006.173813,22846970962.610626,3072310024.986267,2578920784.6489105,1353048212.566208,1154426439.5492554,-50529467.763916016,,,,302287273.8607788,7049981572.372406,3282954991.7170563,1188776027.0689697,,1480361752.3927064,0.0,-3485032.850094625,-6190835.293372024,296344965.7634276,0.0,0.0,162584.57768510695,20226927.269024353,0.0,89.47463228548173,14621.222777364921,1163789859.3602543,0.0,-3485122.32472691,-6368041.093834495,177874022.70651343,957297870.0139165,128731106.09519885,108057885.57788414,56693299.695416726,48370962.32480059,-2117206.3440048434,,,,12665966.261908835,295397247.79771394,137557220.4326548,49810224.75579383,,721041473.1067683,0.0,794452321.1297408,794513576.7297096,1389.2633067115385,0.0,0.0,1660.9986437515952,4856.713201163518,0.0,8.365804568390255,1323.4633174218984,721041473.1244633,0.0,794452321.1297408,794513576.732548
Cattle,National,Overall,Adult Male,Adult,Male,2018,37096991628.23065,0.0,-87332865.93981934,-155138677.87979126,18068873671.057354,0.0,19908506186.642025,19910041215.816853,7426229903.755213,0.0,0.0,4074273.539906912,33156.303331090065,0.0,0.0,39641.567156628065,506874857.0077716,0.0,2242.1814664345743,366399.21160467464,121706.36580759588,0.0,209.64212398447555,33165.20946810194,29163886867.46767,0.0,-87335108.12128577,-159579350.63130286,18068873671.497665,0.0,19908506186.642025,19910041215.883938,4457418006.482498,23989319510.74115,3225925526.235565,2707866823.8813324,1420700623.1945038,1212147761.526703,-53055941.15213013,,,,317401637.5538025,7402480650.991028,3447102741.302902,1248214828.4224243,,1352454292.0737398,0.0,-3183916.1127428226,-5655929.53918933,270739918.9646669,0.0,0.0,148536.80835769663,18479263.299149632,0.0,81.74376990666683,13357.907598363694,1063235109.8099233,0.0,-3183997.856512729,-5817824.255145391,162505201.90015623,874584614.8758887,117608372.872677,98721377.32956827,51794837.56653306,44191573.78402642,-1934273.7020379931,,,,11571590.799675522,269874086.5231483,125671885.8611291,45506479.85281148,,658741441.7389848,0.0,725809383.972002,725865346.9141393,1208.7876342864074,0.0,0.0,1445.2225178472813,4437.079385270639,0.0,7.642975290926095,1209.1123275485515,658741441.7550373,0.0,725809383.972002,725865346.916585
Cattle,National,Overall,Adult Male,Adult,Male,2019,38951841209.64218,0.0,-91699509.23684692,-162895611.77374268,18972317354.610218,0.0,20903931495.974125,20905543276.607693,7797541398.942969,0.0,0.0,4277987.216902257,33156.30347911411,0.0,0.0,39641.567180036334,532218599.8581603,0.0,2354.290539756303,384719.1721849084,127791.68409797565,0.0,220.12423018369932,34823.46994150704,30622081210.84105,0.0,-91701863.52738668,-167558318.16282985,18972317355.069572,0.0,20903931495.974125,20905543276.674282,4680288906.806625,25188785486.27823,3387221802.547348,2843260165.075409,1491735654.3542328,1272755149.6030579,-55708738.209732056,,,,333271719.4315033,7772604683.540588,3619457878.3680573,1310625569.8435364,,1339944141.578176,0.0,-3154465.0104265404,-5603612.407184193,268235585.06498918,0.0,0.0,147162.84855914678,18308330.820119206,0.0,80.98764316020272,13234.347463769329,1053400225.6930676,0.0,-3154545.998069701,-5764009.603207109,161002034.99536893,866494740.6248155,116520499.91992873,97808208.36351909,51315737.29922799,43782803.41602724,-1916381.7442438293,,,,11464554.02717613,267377761.54045317,124509425.72151661,45085546.65394565,,652648108.5874566,0.0,719095674.9189148,719151120.2059767,1140.5775240280398,0.0,0.0,1363.6707291956875,4396.036570592305,0.0,7.572278061686094,1197.9280847446933,652648108.6032585,0.0,719095674.9189148,719151120.2082675
Cattle,National,Overall,Adult Male,Adult,Male,2020,40899433270.1243,0.0,-96284484.69866943,-171040392.36245728,19920933222.340733,0.0,21949128070.772835,21950820440.43808,8187418468.890117,0.0,0.0,4491886.577747372,33156.30364231062,0.0,0.0,39641.567205843996,558829529.8510681,0.0,2472.0050667441183,403955.1307941539,134181.26830287447,0.0,231.13044169288432,36564.64343858239,32153185271.383114,0.0,-96286956.70373617,-175936234.07099882,19920933222.82023,0.0,21949128070.772835,21950820440.50433,4914303352.146957,26448224760.592133,3556582892.674713,2985423173.329193,1566322437.0719452,1336392907.0832062,-58494175.12020874,,,,349935305.4030762,8161234917.717621,3800430772.2864532,1376156848.3357239,,1170992057.2424414,0.0,-2756721.9837293513,-4897059.076619805,234414054.91047922,0.0,0.0,128607.24670281279,15999853.50618869,0.0,70.7760002321332,11565.6431353981,920578148.8257736,0.0,-2756792.7597295833,-5037231.966458016,140701465.3292897,757239370.9777714,101828558.13037965,85475678.85322401,44845392.37446254,38262277.84659018,-1674747.2760398153,,,,10019001.008384017,233664393.4114826,108810169.05674276,39400759.62123536,,570356425.7761457,0.0,628425691.4886583,628474145.7404039,949.2984403044362,0.0,0.0,1134.9780821680488,3841.745150247786,0.0,6.617497842127978,1046.8826489524558,570356425.7898741,0.0,628425691.4886583,628474145.7423006
